MonDO_id 	 MonDO_name 	 parent_id 	 parent_name 
DOID:2687	skin sarcoma	DOID:4159	skin cancer
DOID:1441	autosomal dominant cerebellar ataxia	DOID:0050951	hereditary ataxia
DOID:1114	esophagus sarcoma	DOID:5041	esophageal cancer
DOID:3240	aspiration pneumonitis	DOID:552	pneumonia
DOID:930	orbital disease	DOID:0050815	eye adnexa disease
DOID:8007	Pancoast tumor	DOID:1324	lung cancer
DOID:3121	gallbladder cancer	DOID:4607	biliary tract cancer
DOID:8002	supraglottis neoplasm	DOID:2598	laryngeal benign neoplasm
DOID:3083	chronic obstructive pulmonary disease	DOID:2320	obstructive lung disease
DOID:1595	endogenous depression	DOID:1470	major depressive disorder
DOID:270	liver sarcoma	DOID:3571	liver cancer
DOID:5262	heart sarcoma	DOID:117	heart cancer
DOID:11843	coronary artery anomaly	DOID:3393	coronary artery disease
DOID:4765	pulmonary blastoma	DOID:1324	lung cancer
DOID:11472	subglottis cancer	DOID:2596	larynx cancer
DOID:439	neuromuscular junction disease	DOID:440	neuromuscular disease
DOID:4901	peritoneal serous adenocarcinoma	DOID:1791	peritoneal carcinoma
DOID:437	myasthenia gravis	DOID:438	autoimmune disease of the nervous system
DOID:4843	subependymal glioma	DOID:4844	benign ependymoma
DOID:4840	sebaceous carcinoma	DOID:4159	skin cancer
DOID:8483	retinal artery occlusion	DOID:1729	retinal vascular occlusion
DOID:4905	pancreatic carcinoma	DOID:1793	pancreatic cancer
DOID:205	hyperostosis	DOID:0080005	bone remodeling disease
DOID:10579	leukodystrophy	DOID:1443	cerebral degeneration
DOID:3627	aortic aneurysm	DOID:520	aortic disease
DOID:9352	type 2 diabetes mellitus	DOID:9351	diabetes mellitus
DOID:4693	nerve plexus neoplasm	DOID:1192	peripheral nervous system neoplasm
DOID:14330	Parkinson's disease	DOID:0050890	synucleinopathy
DOID:0060114	vaginal benign neoplasm	DOID:0060086	female reproductive organ benign neoplasm
DOID:0060112	ovarian benign neoplasm	DOID:0060086	female reproductive organ benign neoplasm
DOID:0060110	cervical benign neoplasm	DOID:0060086	female reproductive organ benign neoplasm
DOID:0060111	fallopian tube benign neoplasm	DOID:0060086	female reproductive organ benign neoplasm
DOID:9742	pelvic varices	DOID:799	varicose veins
DOID:9744	type 1 diabetes mellitus	DOID:9351	diabetes mellitus
DOID:9988	tertiary neurosyphilis	DOID:8200	tertiary syphilis
DOID:3905	lung carcinoma	DOID:1324	lung cancer
DOID:4606	bile duct cancer	DOID:4607	biliary tract cancer
DOID:4439	central nervous system germ cell tumor	DOID:3620	central nervous system cancer
DOID:3192	neurilemmoma	DOID:2001	neuroma
DOID:3193	peripheral nerve sheath neoplasm	DOID:1192	peripheral nervous system neoplasm
DOID:11717	neonatal diabetes mellitus	DOID:9351	diabetes mellitus
DOID:6944	vulvar seborrheic keratosis	DOID:6498	seborrheic keratosis
DOID:6945	inverted follicular keratosis	DOID:6498	seborrheic keratosis
DOID:6947	sphenoidal sinus neoplasm	DOID:1350	paranasal sinus neoplasm
DOID:11060	placenta praevia	DOID:780	placenta disease
DOID:3750	urethra squamous cell carcinoma	DOID:734	urethra cancer
DOID:5511	dysgerminoma of ovary	DOID:4441	dysgerminoma
DOID:4186	articulation disorder	DOID:92	speech disorder
DOID:5517	stomach carcinoma	DOID:10534	stomach cancer
DOID:502	central nervous system mesenchymal non-meningothelial tumor	DOID:3620	central nervous system cancer
DOID:1625	breast adenoma	DOID:0060082	breast benign neoplasm
DOID:1934	dysostosis	DOID:0080006	bone development disease
DOID:10825	essential hypertension	DOID:10763	hypertension
DOID:10824	malignant hypertension	DOID:10763	hypertension
DOID:9182	pemphigus	DOID:8502	bullous skin disease
DOID:4939	ureter carcinoma	DOID:11819	ureter cancer
DOID:0060182	microscopic colitis	DOID:0060180	colitis
DOID:4931	nasal cavity carcinoma	DOID:10811	nasal cavity cancer
DOID:2377	multiple sclerosis	DOID:3213	demyelinating disease
DOID:3284	thymic carcinoma	DOID:3277	thymus cancer
DOID:1019	osteomyelitis	DOID:3342	bone inflammation disease
DOID:10754	otitis media	DOID:5100	middle ear disease
DOID:4230	smooth muscle cancer	DOID:4045	muscle cancer
DOID:4231	histiocytoma	DOID:201	connective tissue cancer
DOID:10619	lymph node cancer	DOID:0060073	lymphatic system cancer
DOID:10354	breast fibrocystic disease	DOID:0060082	breast benign neoplasm
DOID:0060249	scoliosis	DOID:0080010	bone structure disease
DOID:1712	aortic valve stenosis	DOID:62	aortic valve disease
DOID:10652	Alzheimer's disease	DOID:680	tauopathy
DOID:3878	intestinal pseudo-obstruction	DOID:8440	ileus
DOID:0060361	punctate palmoplantar keratoderma	DOID:3390	palmoplantar keratosis
DOID:1657	ventricular septal defect	DOID:1681	heart septal defect
DOID:6432	pulmonary hypertension	DOID:10763	hypertension
DOID:3875	thrombophlebitis	DOID:864	phlebitis
DOID:5639	rete testis neoplasm	DOID:3856	male reproductive organ cancer
DOID:3371	chondrosarcoma	DOID:201	connective tissue cancer
DOID:3275	thymoma	DOID:3277	thymus cancer
DOID:476	breast hemangioma	DOID:0060082	breast benign neoplasm
DOID:3178	skin papilloma	DOID:3165	skin benign neoplasm
DOID:9835	refractive error	DOID:5614	eye disease
DOID:471	skin hemangioma	DOID:3165	skin benign neoplasm
DOID:9446	cholangitis	DOID:4138	bile duct disease
DOID:1400	lacrimal apparatus disease	DOID:5614	eye disease
DOID:1926	Gaucher's disease	DOID:1927	sphingolipidosis
DOID:1882	atrial heart septal defect	DOID:1681	heart septal defect
DOID:1884	viral hepatitis	DOID:2237	hepatitis
DOID:712	refractory hematologic cancer	DOID:2531	hematologic cancer
DOID:2095	sweat gland cancer	DOID:4159	skin cancer
DOID:2621	autonomic nervous system neoplasm	DOID:1192	peripheral nervous system neoplasm
DOID:2154	nephroblastoma	DOID:263	kidney cancer
DOID:3308	embryonal carcinoma	DOID:688	embryonal cancer
DOID:2256	osteochondrodysplasia	DOID:0080006	bone development disease
DOID:12215	oligohydramnios	DOID:780	placenta disease
DOID:0050753	cerebellar ataxia	DOID:2786	cerebellar disease
DOID:2394	ovarian cancer	DOID:120	female reproductive organ cancer
DOID:3307	teratoma	DOID:3095	germ cell and embryonal cancer
DOID:0050599	abdominal tuberculosis	DOID:0050598	extrapulmonary tuberculosis
DOID:5386	lung adenoma	DOID:3683	lung benign neoplasm
DOID:1279	ocular motility disease	DOID:5656	cranial nerve disease
DOID:0050616	malignant Leydig cell tumor	DOID:192	sex cord-gonadal stromal tumor
DOID:7505	small intestine neoplasm	DOID:4610	intestinal benign neoplasm
DOID:4895	rete ovarii neoplasm	DOID:0060086	female reproductive organ benign neoplasm
DOID:0050594	glycogen storage disease IX	DOID:2747	glycogen storage disease
DOID:1974	adenosarcoma	DOID:4236	carcinosarcoma
DOID:5410	pulmonary neuroendocrine tumor	DOID:1324	lung cancer
DOID:660	adrenal cortex cancer	DOID:3953	adrenal gland cancer
DOID:10316	pneumoconiosis	DOID:3082	interstitial lung disease
DOID:2021	placenta cancer	DOID:120	female reproductive organ cancer
DOID:12326	chronic pulmonary heart disease	DOID:8515	Cor pulmonale
DOID:8533	hypopharynx cancer	DOID:0060119	pharynx cancer
DOID:1686	glaucoma	DOID:5614	eye disease
DOID:2436	glomangioma	DOID:5238	benign perivascular tumor
DOID:589	congenital hemolytic anemia	DOID:583	hemolytic anemia
DOID:2438	dermis tumor	DOID:3165	skin benign neoplasm
DOID:582	hemoglobinuria	DOID:583	hemolytic anemia
