MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
DOID:12961	Poland syndrome	DOID:0080015	physical disorder
DOID:0050867	Jensen syndrome	DOID:225	syndrome
DOID:2926	Klippel-Trenaunay syndrome	DOID:225	syndrome
DOID:9007	sudden infant death syndrome	DOID:225	syndrome
DOID:9008	psoriatic arthritis	DOID:225	syndrome
DOID:0050782	Zollinger-Ellison syndrome	DOID:225	syndrome
DOID:13002	subclavian steal syndrome	DOID:225	syndrome
DOID:507	adjustment disorder	DOID:150	disease of mental health
DOID:0050468	yellow nail syndrome	DOID:225	syndrome
DOID:14796	Dubowitz syndrome	DOID:225	syndrome
DOID:0080110	multiple pterygium syndrome	DOID:630	genetic disease
DOID:13087	Lown-Ganong-Levine syndrome	DOID:225	syndrome
DOID:9250	acrocallosal syndrome	DOID:225	syndrome
DOID:0060327	omphalocele	DOID:0080015	physical disorder
DOID:0060291	oculodentodigital dysplasia	DOID:225	syndrome
DOID:0060229	Baraitser-Winter syndrome	DOID:225	syndrome
DOID:0080194	Carey-Fineman-Ziter syndrome	DOID:225	syndrome
DOID:0060889	prune belly syndome	DOID:225	syndrome
DOID:0080191	PTEN hamartoma tumor syndrome	DOID:225	syndrome
DOID:5572	Beckwith-Wiedemann syndrome	DOID:225	syndrome
DOID:9375	Fuchs' heterochromic uveitis	DOID:225	syndrome
DOID:0080040	fibrogenesis imperfecta ossium	DOID:225	syndrome
DOID:11044	gastroschisis	DOID:0080015	physical disorder
DOID:11042	Felty's syndrome	DOID:225	syndrome
DOID:9248	Pallister-Hall syndrome	DOID:0080015	physical disorder
DOID:9249	Beemer-Langer syndrome	DOID:225	syndrome
DOID:0050740	Qazi Markouizos syndrome	DOID:225	syndrome
DOID:14525	Reye syndrome	DOID:225	syndrome
DOID:0050549	Saldino-Noonan syndrome	DOID:225	syndrome
DOID:0060218	CREST syndrome	DOID:225	syndrome
DOID:0060352	Kleefstra syndrome	DOID:225	syndrome
DOID:0080180	Zika virus congenital syndrome	DOID:225	syndrome
DOID:0080107	microcephaly and chorioretinopathy 3	DOID:225	syndrome
DOID:0080106	microcephaly and chorioretinopathy 2	DOID:225	syndrome
DOID:0080105	microcephaly and chorioretinopathy 1	DOID:225	syndrome
DOID:1925	Coffin-Siris syndrome	DOID:630	genetic disease
DOID:11824	multicentric reticulohistiocytosis	DOID:225	syndrome
DOID:0060590	XFE progeroid syndrome	DOID:225	syndrome
DOID:8545	malignant hyperthermia	DOID:630	genetic disease
DOID:0060349	microcephaly with or without chorioretinopathy, lymphedema, or mental retardation	DOID:225	syndrome
DOID:11612	polycystic ovary syndrome	DOID:225	syndrome
DOID:0060347	acrorenal syndrome	DOID:225	syndrome
DOID:0060610	megacystis-microcolon-intestinal hypoperistalsis syndrome	DOID:225	syndrome
DOID:0060614	ulnar-mammary syndrome	DOID:225	syndrome
