MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
DOID:0110630	Wolfram syndrome 2	DOID:10632	Wolfram syndrome
DOID:10881	hand, foot and mouth disease	DOID:934	viral infectious disease
DOID:0080163	otulipenia	DOID:2914	immune system disease
DOID:11665	Patau syndrome	DOID:0080014	chromosomal disease
DOID:0050780	Opitz-GBBB syndrome	DOID:0050177	monogenic disease
DOID:11038	depersonalization disorder	DOID:10935	dissociative disorder
DOID:758	situs inversus	DOID:0050545	visceral heterotaxy
DOID:9969	carotenemia	DOID:0060158	acquired metabolic disease
DOID:11037	dissociative amnesia	DOID:10935	dissociative disorder
DOID:10882	epidemic pleurodynia	DOID:934	viral infectious disease
DOID:9395	croup	DOID:1579	respiratory system disease
DOID:14793	hypohidrotic ectodermal dysplasia	DOID:0050177	monogenic disease
DOID:14250	Down syndrome	DOID:0080014	chromosomal disease
DOID:4969	Gerstmann syndrome	DOID:863	nervous system disease
DOID:0060285	parietal foramina	DOID:0080074	neural tube defect
DOID:0050778	Meckel syndrome	DOID:0060340	ciliopathy
DOID:0060585	Noonan syndrome 7	DOID:3490	Noonan syndrome
DOID:10817	sexual sadism	DOID:0060043	sexual disorder
DOID:9091	REM sleep behavior disorder	DOID:535	sleep disorder
DOID:0090115	spinocerebellar ataxia type 1 with axonal neuropathy	DOID:863	nervous system disease
DOID:10883	herpangina	DOID:934	viral infectious disease
DOID:13918	somatization disorder	DOID:4737	somatoform disorder
DOID:10934	multiple personality disorder	DOID:10935	dissociative disorder
DOID:2929	Newcastle disease	DOID:934	viral infectious disease
DOID:10931	dependent personality disorder	DOID:1510	personality disorder
DOID:10930	borderline personality disorder	DOID:1510	personality disorder
DOID:10932	obsessive-compulsive personality disorder	DOID:1510	personality disorder
DOID:1439	pyuria	DOID:18	urinary system disease
DOID:10938	paranoid personality disorder	DOID:1510	personality disorder
DOID:8956	cowpox	DOID:934	viral infectious disease
DOID:10849	sexual masochism	DOID:0060043	sexual disorder
DOID:0050012	chikungunya	DOID:934	viral infectious disease
DOID:0060290	blepharophimosis-intellectual disability syndrome, SBBYS type	DOID:0060289	Ohdo syndrome
DOID:0060293	autosomal dominant chondrodysplasia punctata	DOID:2581	chondrodysplasia punctata
DOID:0060292	X-linked chondrodysplasia punctata	DOID:2581	chondrodysplasia punctata
DOID:0050495	exanthema subitum	DOID:934	viral infectious disease
DOID:2047	hepatitis D	DOID:934	viral infectious disease
DOID:2043	hepatitis B	DOID:934	viral infectious disease
DOID:0060765	autosomal dominant Robinow syndrome 2	DOID:0060254	Robinow syndrome
DOID:12549	hepatitis A	DOID:934	viral infectious disease
DOID:0060045	Munchausen by proxy	DOID:1766	factitious disorder
DOID:12402	pyromania	DOID:10937	impulse control disorder
DOID:0060358	multiple acyl-CoA dehydrogenase deficiency	DOID:655	inherited metabolic disorder
DOID:8729	milker's nodule	DOID:934	viral infectious disease
DOID:8781	rubella	DOID:934	viral infectious disease
DOID:8867	molluscum contagiosum	DOID:934	viral infectious disease
DOID:8866	actinic keratosis	DOID:0060071	pre-malignant neoplasm
DOID:0050118	La Crosse encephalitis	DOID:934	viral infectious disease
DOID:0060571	Ritscher-Schinzel syndrome 1	DOID:0060565	Ritscher-Schinzel syndrome
DOID:13775	plantar wart	DOID:934	viral infectious disease
DOID:0090145	dopamine beta-hydroxylase deficiency	DOID:655	inherited metabolic disorder
DOID:5465	conjunctival intraepithelial neoplasm	DOID:0060071	pre-malignant neoplasm
DOID:13352	ego-dystonic sexual orientation	DOID:1234	gender identity disorder
DOID:12399	pathological gambling	DOID:10937	impulse control disorder
DOID:11360	Phlebotomus fever	DOID:934	viral infectious disease
DOID:11569	neurocirculatory asthenia	DOID:4737	somatoform disorder
DOID:5154	borna disease	DOID:934	viral infectious disease
DOID:8659	chickenpox	DOID:934	viral infectious disease
DOID:0060764	autosomal recessive Robinow syndrome	DOID:0060254	Robinow syndrome
DOID:0050197	Brazilian hemorrhagic fever	DOID:934	viral infectious disease
DOID:1921	Klinefelter's syndrome	DOID:0080014	chromosomal disease
