MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
DOID:0110981	Joubert syndrome 10	DOID:0050777	Joubert syndrome
DOID:0110980	Joubert syndrome 1	DOID:0050777	Joubert syndrome
DOID:0110983	Joubert syndrome 14	DOID:0050777	Joubert syndrome
DOID:0110982	Joubert syndrome 13	DOID:0050777	Joubert syndrome
DOID:0110985	Joubert syndrome 16	DOID:0050777	Joubert syndrome
DOID:2729	dyskeratosis congenita	DOID:37	skin disease
DOID:0110987	Joubert syndrome 18	DOID:0050777	Joubert syndrome
DOID:0110986	Joubert syndrome 17	DOID:0050777	Joubert syndrome
DOID:0110989	Joubert syndrome 20	DOID:0050777	Joubert syndrome
DOID:0110988	Joubert syndrome 2	DOID:0050777	Joubert syndrome
DOID:0050144	Kartagener syndrome	DOID:9562	primary ciliary dyskinesia
DOID:0050145	adenoiditis	DOID:974	upper respiratory tract disease
DOID:0050143	asymptomatic dengue	DOID:12205	dengue disease
DOID:0050140	acute diarrhea	DOID:13250	diarrhea
DOID:14188	frozen shoulder	DOID:65	connective tissue disease
DOID:0050148	laryngotracheitis	DOID:974	upper respiratory tract disease
DOID:0110984	Joubert syndrome 15	DOID:0050777	Joubert syndrome
DOID:14498	lipoid proteinosis	DOID:3146	lipid metabolism disorder
DOID:8433	thyroid malformation	DOID:50	thyroid gland disease
DOID:0111003	Joubert syndrome 8	DOID:0050777	Joubert syndrome
DOID:0111002	Joubert syndrome 7	DOID:0050777	Joubert syndrome
DOID:0111001	Joubert syndrome 6	DOID:0050777	Joubert syndrome
DOID:0111000	Joubert syndrome 5	DOID:0050777	Joubert syndrome
DOID:0111004	Joubert syndrome 9	DOID:0050777	Joubert syndrome
DOID:0090110	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	DOID:0060056	hypersensitivity reaction disease
DOID:1064	cystinosis	DOID:3211	lysosomal storage disease
DOID:0060397	chromosome 15q26-qter deletion syndrome	DOID:0060388	chromosomal deletion syndrome
DOID:1060	Hartnup disease	DOID:9252	amino acid metabolic disorder
DOID:11055	pasteurellosis	DOID:0050338	primary bacterial infectious disease
DOID:9263	homocystinuria	DOID:9252	amino acid metabolic disorder
DOID:8792	eye carcinoma in situ	DOID:8719	in situ carcinoma
DOID:0050781	Ogden syndrome	DOID:0050735	X-linked disease
DOID:10131	psychologic vaginismus	DOID:10132	psychosexual disorder
DOID:11379	gnathomiasis	DOID:883	parasitic helminthiasis infectious disease
DOID:0060762	lethal restrictive dermopathy	DOID:37	skin disease
DOID:0080118	mitochondrial complex III deficiency nuclear type 9	DOID:700	mitochondrial metabolism disease
DOID:12385	shigellosis	DOID:0050338	primary bacterial infectious disease
DOID:12386	balantidiasis	DOID:2789	parasitic protozoa infectious disease
DOID:12388	neurohypophyseal diabetes insipidus	DOID:26	pancreas disease
DOID:0080115	mitochondrial complex III deficiency nuclear type 6	DOID:700	mitochondrial metabolism disease
DOID:0080116	mitochondrial complex III deficiency nuclear type 7	DOID:700	mitochondrial metabolism disease
