MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
DOID:11748	round ligament malignant neoplasm	DOID:11747	uterine adnexa cancer
DOID:0060529	white shrimp allergy	DOID:0060524	crustacean allergy
DOID:0060528	tiger prawn allergy	DOID:0060524	crustacean allergy
DOID:0060527	Indian prawn allergy	DOID:0060524	crustacean allergy
DOID:0060526	green mud crab allergy	DOID:0060524	crustacean allergy
DOID:0060525	brown shrimp allergy	DOID:0060524	crustacean allergy
DOID:5537	squamous cell bile duct carcinoma	DOID:4897	bile duct carcinoma
DOID:5569	malignant syringoma	DOID:4921	eccrine sweat gland cancer
DOID:5169	ovarian endometrioid stromal sarcoma	DOID:2146	ovary sarcoma
DOID:12537	hypermobility of coccyx	DOID:1123	spondyloarthropathy
DOID:12506	Bell's palsy	DOID:13934	facial paralysis
DOID:14181	calcific tendinitis	DOID:971	tendinitis
DOID:13756	epiphora due to insufficient drainage	DOID:13757	excessive tearing
DOID:13453	gonococcal bursitis	DOID:2965	bursitis
DOID:0050861	colorectal adenocarcinoma	DOID:9256	colorectal cancer
DOID:8651	Hodgkin's granuloma	DOID:8567	Hodgkin's lymphoma
DOID:6484	mediastinal melanocytic neurilemmoma	DOID:6175|DOID:3205	mediastinal neurilemmoma|melanotic neurilemmoma
DOID:3352	malignant fibrous histiocytoma of bone	DOID:3347|DOID:1907	osteosarcoma|malignant fibroxanthoma
DOID:0110149	Charcot-Marie-Tooth disease type 1F	DOID:0050538	Charcot-Marie-Tooth disease type 1
DOID:0110148	Charcot-Marie-Tooth disease type 1A	DOID:0050538	Charcot-Marie-Tooth disease type 1
DOID:5632	optic nerve sheath meningioma	DOID:3419	optic nerve neoplasm
DOID:3752	larynx verrucous carcinoma	DOID:2876	laryngeal squamous cell carcinoma
DOID:1591	renovascular hypertension	DOID:1073	renal hypertension
DOID:5016	hepatocellular clear cell carcinoma	DOID:684	hepatocellular carcinoma
DOID:1068	juvenile glaucoma	DOID:1067	open-angle glaucoma
DOID:0080160	Cytomegalovirus retinitis	DOID:3612	retinitis
DOID:1066	residual stage of open angle glaucoma	DOID:1067	open-angle glaucoma
DOID:8628	Hodgkin's lymphoma, lymphocytic depletion	DOID:8567	Hodgkin's lymphoma
DOID:0090114	Sorsby's fundus dystrophy	DOID:8500	hereditary retinal dystrophy
DOID:6762	sternum lymphoma	DOID:5090	sternum cancer
DOID:5263	ovary leiomyosarcoma	DOID:2146	ovary sarcoma
DOID:5264	epithelioid leiomyosarcoma	DOID:1967	leiomyosarcoma
DOID:7177	anal canal squamous cell carcinoma	DOID:0050688	anal canal cancer
DOID:7541	mixed epithelial/mesenchymal metaplastic breast carcinoma	DOID:4680	breast metaplastic carcinoma
DOID:5268	myxoid leiomyosarcoma	DOID:1967	leiomyosarcoma
DOID:7266	familiar fallopian tube carcinoma	DOID:1963	fallopian tube carcinoma
DOID:7549	ceruminoma	DOID:5876	apocrine sweat gland neoplasm
DOID:10138	xerophthalmia	DOID:10140	dry eye syndrome
DOID:0060848	early infantile epileptic encephalopathy 9	DOID:2481	infantile epileptic encephalopathy
DOID:13159	scrotum squamous cell carcinoma	DOID:3445	scrotal carcinoma
DOID:0110329	Leber congenital amaurosis 6	DOID:14791	Leber congenital amaurosis
DOID:13626	photokeratitis	DOID:4677	keratitis
DOID:0050663	Bethlem myopathy	DOID:0050557	congenital muscular dystrophy
DOID:3968	papillary follicular thyroid adenocarcinoma	DOID:3969	papillary thyroid carcinoma
DOID:8310	sclerosing adenosis of breast	DOID:3274	proliferative type fibrocystic change of breast
DOID:0050664	Bietti crystalline corneoretinal dystrophy	DOID:8466	retinal degeneration
DOID:4846	cauda equina intradural extramedullary astrocytoma	DOID:4847	cauda equina neoplasm
DOID:8096	bladder mixed adenocarcinoma	DOID:3711	bladder adenocarcinoma
DOID:8097	bladder hepatoid adenocarcinoma	DOID:3711	bladder adenocarcinoma
DOID:5379	hemoglobin E disease	DOID:2860	hemoglobinopathy
DOID:1522	cecum lymphoma	DOID:1521	cecum cancer
DOID:0111134	focal segmental glomerulosclerosis 9	DOID:1312	focal segmental glomerulosclerosis
DOID:0111133	focal segmental glomerulosclerosis 8	DOID:1312	focal segmental glomerulosclerosis
DOID:0111132	focal segmental glomerulosclerosis 7	DOID:1312	focal segmental glomerulosclerosis
DOID:0111131	focal segmental glomerulosclerosis 6	DOID:1312	focal segmental glomerulosclerosis
DOID:0111130	focal segmental glomerulosclerosis 5	DOID:1312	focal segmental glomerulosclerosis
DOID:4111	cervical adenosarcoma	DOID:4112	cervical carcinosarcoma
DOID:7241	uterine corpus apoplectic leiomyoma	DOID:7242	uterine corpus cellular leiomyoma
DOID:7244	bladder urachal urothelial carcinoma	DOID:5958	bladder urachal carcinoma
DOID:10541	microinvasive gastric cancer	DOID:3717	gastric adenocarcinoma
DOID:7725	epilepsy with generalized tonic-clonic seizures	DOID:0050705	adolescence-adult electroclinical syndrome
