MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
DOID:3120	gallbladder papillomatosis	DOID:0050625	biliary tract neoplasm
DOID:10755	petrositis	DOID:1019	osteomyelitis
DOID:0110029	alpha thalassemia-intellectual disability syndrome type 1	DOID:1099	alpha thalassemia
DOID:5675	cribriform carcinoma	DOID:3459	breast carcinoma
DOID:9478	postpartum depression	DOID:1595	endogenous depression
DOID:5854	silent myocardial infarction	DOID:5844	myocardial infarction
DOID:5853	lateral myocardial infarction	DOID:5844	myocardial infarction
DOID:8093	maxillary sinus Schneiderian papilloma	DOID:1358	maxillary sinus neoplasm
DOID:3613	Canavan disease	DOID:10579	leukodystrophy
DOID:0110518	autosomal recessive nonsyndromic deafness 67	DOID:0050565	autosomal recessive nonsyndromic deafness
DOID:0110519	autosomal recessive nonsyndromic deafness 68	DOID:0050565	autosomal recessive nonsyndromic deafness
DOID:0110512	autosomal recessive nonsyndromic deafness 6	DOID:0050565	autosomal recessive nonsyndromic deafness
DOID:0110513	autosomal recessive nonsyndromic deafness 61	DOID:0050565	autosomal recessive nonsyndromic deafness
DOID:0110510	autosomal recessive nonsyndromic deafness 55	DOID:0050565	autosomal recessive nonsyndromic deafness
DOID:0110511	autosomal recessive nonsyndromic deafness 59	DOID:0050565	autosomal recessive nonsyndromic deafness
DOID:0110516	autosomal recessive nonsyndromic deafness 65	DOID:0050565	autosomal recessive nonsyndromic deafness
DOID:0110517	autosomal recessive nonsyndromic deafness 66	DOID:0050565	autosomal recessive nonsyndromic deafness
DOID:0110514	autosomal recessive nonsyndromic deafness 62	DOID:0050565	autosomal recessive nonsyndromic deafness
DOID:0110515	autosomal recessive nonsyndromic deafness 63	DOID:0050565	autosomal recessive nonsyndromic deafness
DOID:11217	chronic tympanitis	DOID:5782	tympanic membrane disease
DOID:12900	Mikulicz disease	DOID:1400	lacrimal apparatus disease
DOID:10348	blepharophimosis	DOID:530	eyelid disease
DOID:10349	solitary cyst of breast	DOID:10350	breast cyst
DOID:0110479	autosomal recessive nonsyndromic deafness 21	DOID:0050565	autosomal recessive nonsyndromic deafness
DOID:10182	diabetic peripheral angiopathy	DOID:9352	type 2 diabetes mellitus
DOID:6823	pancreatoblastoma	DOID:4905	pancreatic carcinoma
DOID:6827	pancreatic solid pseudopapillary carcinoma	DOID:4905	pancreatic carcinoma
DOID:14423	glossopharyngeal neuralgia	DOID:3418	glossopharyngeal nerve disease
DOID:11105	fundus albipunctatus	DOID:8501	fundus dystrophy
DOID:6608	endobronchial leiomyoma	DOID:5136	lung leiomyoma
DOID:0080064	autosomal recessive spinocerebellar ataxia 17	DOID:0050950	autosomal recessive cerebellar ataxia
DOID:10989	conjunctival vascular disease	DOID:4251	conjunctival disease
DOID:7482	petrous apex meningioma	DOID:3565	meningioma
DOID:8517	acute cor pulmonale	DOID:8514	acute pulmonary heart disease
DOID:7488	posterior urethra cancer	DOID:738	female urethral cancer
DOID:8516	pulmonary embolism and infarction	DOID:8514	acute pulmonary heart disease
DOID:6621	cerebral angioma	DOID:5393	brain angioma
DOID:10968	spastic monoplegia	DOID:0050669	spastic cerebral palsy
DOID:1399	primary lacrimal atrophy	DOID:1400	lacrimal apparatus disease
DOID:6752	internal auditory canal lipoma	DOID:833	auditory system cancer
DOID:0060642	recessive dystrophic epidermolysis bullosa	DOID:4959	epidermolysis bullosa dystrophica
DOID:10963	cholesteatoma of attic	DOID:10964	cholesteatoma of middle ear
DOID:6759	bone lymphoma	DOID:184	bone cancer
DOID:10967	spastic hemiplegia	DOID:0050669	spastic cerebral palsy
DOID:1392	pseudopapilledema	DOID:1393	visual pathway disease
DOID:0060645	chronic recurrent multifocal osteomyelitis	DOID:1019	osteomyelitis
DOID:7936	precursor T-lymphoblastic lymphoma/leukemia refractory	DOID:712	refractory hematologic cancer
DOID:0060247	Smith-McCort dysplasia	DOID:2256	osteochondrodysplasia
DOID:12721	multiple epiphyseal dysplasia	DOID:2256	osteochondrodysplasia
DOID:0060243	stuttering	DOID:4186	articulation disorder
DOID:0090015	Cenani-Lenz syndactyly syndrome	DOID:1934	dysostosis
DOID:5635	gastric adenosquamous carcinoma	DOID:5517	stomach carcinoma
DOID:1577	limited scleroderma	DOID:418	systemic scleroderma
DOID:1578	pulmonary systemic sclerosis	DOID:418	systemic scleroderma
DOID:5638	malignant giant cell tumor of soft parts	DOID:200	giant cell tumor
DOID:12265	chronic salpingo-oophoritis	DOID:10972	salpingo-oophoritis
DOID:9442	cervical Mullerian papilloma	DOID:0060110	cervical benign neoplasm
