MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
DOID:13127	gonococcal spondylitis	DOID:6590	spondylitis
DOID:0060444	granular corneal dystrophy type II	DOID:0060441	epithelial-stromal TGFBI dystrophy
DOID:0060445	congenital stromal corneal dystrophy	DOID:0060442	stromal dystrophy
DOID:0060446	X-linked endothelial corneal dystrophy	DOID:0060443	corneal endothelial dystrophy
DOID:0060447	epithelial basement membrane dystrophy	DOID:0060440	epithelial and subepithelial dystrophy
DOID:0060448	Fleck corneal dystrophy	DOID:0060442	stromal dystrophy
DOID:0060449	gelatinous drop-like corneal dystrophy	DOID:0060440	epithelial and subepithelial dystrophy
DOID:0080165	myeloid and lymphoid neoplasms associated with PDGFRA rearrangement	DOID:0080164	myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1
DOID:0080167	myeloid and lymphoid neoplasms associated with FGFR1 abnormalities	DOID:0080164	myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1
DOID:0080166	myeloid neoplasms associated with PDGFRB rearrangement	DOID:0080164	myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1
DOID:14445	chronic closed-angle glaucoma	DOID:1405	primary angle-closure glaucoma
DOID:6482	lung acinar adenocarcinoma	DOID:3910	lung adenocarcinoma
DOID:6484	mediastinal melanocytic neurilemmoma	DOID:6175	mediastinal neurilemmoma
DOID:14021	Tietze's syndrome	DOID:1222	cartilage disease
DOID:3535	Unverricht-Lundborg syndrome	DOID:891	progressive myoclonus epilepsy
DOID:3998	Bartholin's gland transitional cell carcinoma	DOID:3999	Bartholin's gland carcinoma
DOID:8009	penis mixed squamous cell carcinoma	DOID:5518	penis squamous cell carcinoma
DOID:0111007	X-linked cone-rod dystrophy 3	DOID:0050572	cone-rod dystrophy
DOID:0111006	X-linked cone-rod dystrophy 2	DOID:0050572	cone-rod dystrophy
DOID:0111005	cone-rod dystrophy 2	DOID:0050572	cone-rod dystrophy
DOID:0111009	cone-rod dystrophy 1	DOID:0050572	cone-rod dystrophy
DOID:0111008	X-linked cone-rod dystrophy 1	DOID:0050572	cone-rod dystrophy
DOID:9541	osteosclerotic myeloma	DOID:9538	multiple myeloma
DOID:5267	anus leiomyosarcoma	DOID:4067	anus sarcoma
DOID:0110282	autosomal recessive limb-girdle muscular dystrophy type 2H	DOID:0110274	autosomal recessive limb-girdle muscular dystrophy
DOID:0110283	autosomal recessive limb-girdle muscular dystrophy type 2J	DOID:0110274	autosomal recessive limb-girdle muscular dystrophy
DOID:0110280	autosomal recessive limb-girdle muscular dystrophy type 2F	DOID:0110274	autosomal recessive limb-girdle muscular dystrophy
DOID:0110281	autosomal recessive limb-girdle muscular dystrophy type 2G	DOID:0110274	autosomal recessive limb-girdle muscular dystrophy
DOID:0110286	autosomal recessive limb-girdle muscular dystrophy type 2R	DOID:0110274	autosomal recessive limb-girdle muscular dystrophy
DOID:0110287	autosomal recessive limb-girdle muscular dystrophy type 2S	DOID:0110274	autosomal recessive limb-girdle muscular dystrophy
DOID:0110284	autosomal recessive limb-girdle muscular dystrophy type 2L	DOID:0110274	autosomal recessive limb-girdle muscular dystrophy
DOID:0110285	autosomal recessive limb-girdle muscular dystrophy type 2Q	DOID:0110274	autosomal recessive limb-girdle muscular dystrophy
DOID:0050662	bestrophinopathy	DOID:4448	macular degeneration
DOID:0110288	autosomal recessive limb-girdle muscular dystrophy type 2W	DOID:0110274	autosomal recessive limb-girdle muscular dystrophy
DOID:0110289	autosomal recessive limb-girdle muscular dystrophy type 2Y	DOID:0110274	autosomal recessive limb-girdle muscular dystrophy
DOID:6210	bladder diffuse clear cell adenocarcinoma	DOID:5306	bladder clear cell adenocarcinoma
DOID:0050547	familial medullary thyroid carcinoma	DOID:3973	thyroid medullary carcinoma
DOID:14761	Greig cephalopolysyndactyly syndrome	DOID:12960	acrocephalosyndactylia
DOID:1523	colon lymphoma	DOID:219	colon cancer
DOID:1525	nodular nonsuppurative panniculitis	DOID:1526	panniculitis
DOID:4113	uterine corpus adenosarcoma	DOID:4114	uterine body mixed cancer
DOID:7716	mixed ductal-endocrine carcinoma	DOID:3498	pancreatic ductal adenocarcinoma
DOID:7717	colloid carcinoma of the pancreas	DOID:3498	pancreatic ductal adenocarcinoma
DOID:4117	vaginal adenosarcoma	DOID:136	vaginal carcinosarcoma
DOID:8943	lattice corneal dystrophy	DOID:0060441	epithelial-stromal TGFBI dystrophy
DOID:7718	osteoclast-like giant cell neoplasm of the pancreas	DOID:3498	pancreatic ductal adenocarcinoma
DOID:8946	severe nonproliferative diabetic retinopathy	DOID:8947	diabetic retinopathy
DOID:11213	acute contagious conjunctivitis	DOID:11184	acute conjunctivitis
DOID:11211	buphthalmos	DOID:11212	hydrophthalmos
DOID:5747	uterine ligament serous adenocarcinoma	DOID:3700	uterine ligament adenocarcinoma
DOID:11219	conjunctival folliculosis	DOID:11184	acute conjunctivitis
DOID:0050899	brain stem medulloblastoma	DOID:4203	brain stem cancer
DOID:7398	cerebral primitive neuroectodermal tumor	DOID:368	cerebrum cancer
DOID:12318	corneal granular dystrophy	DOID:0060441	epithelial-stromal TGFBI dystrophy
DOID:910	occipital lobe neoplasm	DOID:368	cerebrum cancer
DOID:0110358	retinitis pigmentosa 12	DOID:10584	retinitis pigmentosa
DOID:0110359	retinitis pigmentosa 67	DOID:10584	retinitis pigmentosa
DOID:0110354	retinitis pigmentosa 19	DOID:10584	retinitis pigmentosa
DOID:0110355	retinitis pigmentosa 32	DOID:10584	retinitis pigmentosa
DOID:0110356	retinitis pigmentosa 18	DOID:10584	retinitis pigmentosa
DOID:0110357	retinitis pigmentosa 35	DOID:10584	retinitis pigmentosa
DOID:0110352	retinitis pigmentosa 59	DOID:10584	retinitis pigmentosa
DOID:0110353	retinitis pigmentosa 20	DOID:10584	retinitis pigmentosa
DOID:0050935	cervical neuroblastoma	DOID:371	extracranial neuroblastoma
DOID:6943	vulvar inverted follicular keratosis	DOID:6944	vulvar seborrheic keratosis
DOID:4435	cavernous sinus meningioma	DOID:3842	skull base neoplasm
DOID:3699	uterine ligament mucinous adenocarcinoma	DOID:3700	uterine ligament adenocarcinoma
DOID:0110869	congenital stationary night blindness 1E	DOID:0050534	congenital stationary night blindness
DOID:4023	linitis plastica	DOID:6217	gastric diffuse adenocarcinoma
DOID:9544	refractory plasma cell neoplasm	DOID:9538	multiple myeloma
DOID:13574	cortical senile cataract	DOID:9669	senile cataract
DOID:10986	discitis	DOID:1222	cartilage disease
DOID:12162	pseudoretinitis pigmentosa	DOID:12161	peripheral retinal degeneration
DOID:12163	senile reticular retinal degeneration	DOID:12161	peripheral retinal degeneration
DOID:12164	Blessig's cysts	DOID:12161	peripheral retinal degeneration
DOID:12165	retinal lattice degeneration	DOID:12161	peripheral retinal degeneration
DOID:12166	cobblestone retinal degeneration	DOID:12161	peripheral retinal degeneration
DOID:12996	acute dacryocystitis	DOID:9938	dacryocystitis
DOID:7483	cervical keratinizing squamous cell carcinoma	DOID:3744	cervical squamous cell carcinoma
DOID:6230	childhood teratoma of the ovary	DOID:5567	ovarian germ cell teratoma
DOID:7328	iris spindle cell melanoma	DOID:6037	spindle cell intraocular melanoma
DOID:9547	non-secretory myeloma	DOID:9538	multiple myeloma
DOID:10293	monocular esotropia	DOID:9840	esotropia
DOID:0060649	congenital hereditary endothelial dystrophy of cornea	DOID:0060443	corneal endothelial dystrophy
DOID:2135	temporal lobe neoplasm	DOID:368	cerebrum cancer
DOID:2339	Crouzon syndrome	DOID:2340	craniosynostosis
DOID:2474	vernal conjunctivitis	DOID:2475	chronic conjunctivitis
DOID:4227	uterine corpus endometrial stromal sarcoma	DOID:5165	uterine corpus sarcoma
DOID:9841	hypotropia	DOID:540	strabismus
DOID:9842	total circumpapillary dystrophy of choroid	DOID:9794	hereditary choroidal atrophy
DOID:9843	monofixation syndrome	DOID:540	strabismus
DOID:0060242	synpolydactyly	DOID:11193	syndactyly
DOID:3873	nodular medulloblastoma	DOID:0050902	medulloblastoma
DOID:5637	adenosquamous pancreas carcinoma	DOID:3498	pancreatic ductal adenocarcinoma
DOID:5585	Ferguson-Smith tumor	DOID:3149	keratoacanthoma
DOID:13910	red color blindness	DOID:13399	color blindness
DOID:5631	endometrial adenosquamous carcinoma	DOID:2871	endometrial carcinoma
DOID:5630	Bartholin's gland adenosquamous carcinoma	DOID:3999	Bartholin's gland carcinoma
DOID:7600	infiltrating bladder lymphoepithelioma-like carcinoma	DOID:6477	invasive bladder transitional cell carcinoma
DOID:9937	chronic dacryocystitis	DOID:9938	dacryocystitis
DOID:14768	Saethre-Chotzen syndrome	DOID:12960	acrocephalosyndactylia
DOID:9837	hypertropia	DOID:540	strabismus
DOID:9839	accommodative esotropia	DOID:9840	esotropia
DOID:9838	cyclotropia	DOID:540	strabismus
DOID:5820	composite lymphoma	DOID:707	B-cell lymphoma
DOID:1404	residual stage angle-closure glaucoma	DOID:1405	primary angle-closure glaucoma
DOID:5829	uterine ligament endometrioid adenocarcinoma	DOID:3700	uterine ligament adenocarcinoma
DOID:7598	cervical lymphoepithelioma-like carcinoma	DOID:3744	cervical squamous cell carcinoma
DOID:10439	Mooren's ulcer	DOID:8463	corneal ulcer
DOID:5705	spindle cell liposarcoma	DOID:5690	atypical lipomatous tumor
DOID:5704	sclerosing liposarcoma	DOID:5690	atypical lipomatous tumor
DOID:8106	cellular phase chronic idiopathic myelofibrosis	DOID:4971	myelofibrosis
DOID:2097	vulval Paget's disease	DOID:2098	vulva adenocarcinoma
DOID:7542	osteosarcoma arising in bone Paget's disease	DOID:3376	bone osteosarcoma
DOID:7297	childhood extraosseous osteosarcoma	DOID:3357	extraosseous osteosarcoma
DOID:8221	upper clivus meningioma	DOID:6517	clivus meningioma
DOID:11446	sciatic neuropathy	DOID:12528	lesion of sciatic nerve
DOID:8225	microscopic breast papilloma	DOID:1626	breast duct papilloma
DOID:8224	central breast papilloma	DOID:1626	breast duct papilloma
DOID:7503	extrahepatic bile duct papillary adenoma	DOID:5438	extrahepatic bile duct adenoma
DOID:0050872	large cell neuroendocrine carcinoma	DOID:4556	lung large cell carcinoma
DOID:4892	middle ear adenocarcinoma	DOID:4893	middle ear carcinoma
DOID:0110422	autosomal recessive pericentral pigmentary retinopathy	DOID:10584	retinitis pigmentosa
DOID:0050873	follicular lymphoma	DOID:707	B-cell lymphoma
DOID:0110420	dominant pericentral pigmentary retinopathy	DOID:10584	retinitis pigmentosa
DOID:0110421	late-adult onset retinitis pigmentosa	DOID:10584	retinitis pigmentosa
DOID:7685	pancreatic non-invasive intraductal papillary-mucinous carcinoma	DOID:7574	pancreatic intraductal papillary-colloid carcinoma
DOID:10866	total third-nerve palsy	DOID:10863	paralytic squint
DOID:10864	partial third-nerve palsy	DOID:10863	paralytic squint
DOID:6278	ovarian mucinous malignant adenofibroma	DOID:6067	ovarian mucinous neoplasm
DOID:2024	placental choriocarcinoma	DOID:2025	gestational choriocarcinoma
DOID:10869	fourth cranial nerve palsy	DOID:10863	paralytic squint
DOID:13963	nuclear senile cataract	DOID:9669	senile cataract
DOID:13964	Morgagni cataract	DOID:9669	senile cataract
