MonDO_id 	 MonDO_name 	 parent_id 	 parent_name 
MONDO:0003331	ovarian monodermal teratoma	MONDO:0005602	ovarian teratoma
MONDO:0010176	Joubert syndrome with orofaciodigital defect	MONDO:0018772	Joubert syndrome
MONDO:0003332	malignant struma ovarii	MONDO:0002372	ovarian monodermal and highly specialized teratoma
MONDO:0018872	acute megakaryoblastic leukemia	MONDO:0011118	bilineal acute myeloid leukemia
MONDO:0007896	acute monocytic leukemia	MONDO:0011118	bilineal acute myeloid leukemia
MONDO:0001723	progressive peripheral pterygium	MONDO:0001055	conjunctival pterygium
MONDO:0016364	Joubert syndrome with ocular defect	MONDO:0015369	Joubert syndrome and related disorders
MONDO:0008956	congenital neuronal ceroid lipofuscinosis	MONDO:0019261	infantile neuronal ceroid lipofuscinosis
MONDO:0012287	Stickler syndrome, type i, nonsyndromic ocular	MONDO:0007160	Stickler syndrome type 1
MONDO:0002894	spinal chordoma	MONDO:0008978	chordoma (disease)
MONDO:0002892	skull base chordoma	MONDO:0008978	chordoma (disease)
MONDO:0007243	Burkitts lymphoma	MONDO:0020511	precursor b-cell acute lymphoblastic leukemia
MONDO:0003821	ovarian biphasic or triphasic teratoma	MONDO:0005602	ovarian teratoma
MONDO:0003820	mature ovarian teratoma	MONDO:0003821	ovarian biphasic or triphasic teratoma
MONDO:0003849	clivus chordoma	MONDO:0002892	skull base chordoma
MONDO:0009691	mycosis fungoides	MONDO:0015821	mycosis fungoides and variants
MONDO:0019933	acromegaly	MONDO:0007052	growth hormone secreting pituitary adenoma
MONDO:0007052	growth hormone secreting pituitary adenoma	MONDO:0019927	growth hormone-producing pituitary gland neoplasm
MONDO:0018163	autosomal recessive cutis laxa type 2A	MONDO:0019573	autosomal recessive cutis laxa type 2
MONDO:0013517	beta-thalassemia HBB/LCRB	MONDO:0019402	beta thalassemia
MONDO:0002475	lacrimal gland adenocarcinoma	MONDO:0002463	lacrimal gland carcinoma
MONDO:0008280	Peutz-Jeghers syndrome	MONDO:0020178	palpebral lentiginosis
MONDO:0017893	inherited acute myeloid leukemia	MONDO:0011118	bilineal acute myeloid leukemia
MONDO:0018772	Joubert syndrome	MONDO:0015369	Joubert syndrome and related disorders
MONDO:0009257	galactose epimerase deficiency	MONDO:0018116	galactosemia
MONDO:0008003	autosomal dominant progressive external ophthalmoplegia	MONDO:0000090	progressive external ophthalmoplegia with mitochondrial DNA deletions
MONDO:0019613	non-functioning pituitary adenoma	MONDO:0006373	pituitary gland adenoma
MONDO:0019927	growth hormone-producing pituitary gland neoplasm	MONDO:0003429	functioning pituitary gland adenoma
MONDO:0003932	childhood optic nerve glioma	MONDO:0003235	optic nerve glioma
MONDO:0016815	Leigh syndrome with leukodystrophy	MONDO:0009723	Leigh syndrome
MONDO:0017824	familial isolated pituitary adenoma	MONDO:0007052	growth hormone secreting pituitary adenoma
MONDO:0007893	Noonan syndrome with multiple lentigines	MONDO:0020178	palpebral lentiginosis
MONDO:0003281	ovarian cystic teratoma	MONDO:0003820	mature ovarian teratoma
MONDO:0016501	Hermansky-Pudlak syndrome with pulmonary fibrosis	MONDO:0019312	Hermansky-Pudlak syndrome
MONDO:0017822	mixed functioning pituitary adenoma	MONDO:0003429	functioning pituitary gland adenoma
MONDO:0006145	chondroid chordoma	MONDO:0008978	chordoma (disease)
MONDO:0003837	TSH producing pituitary tumor	MONDO:0003429	functioning pituitary gland adenoma
MONDO:0016502	Hermansky-Pudlak syndrome without pulmonary fibrosis	MONDO:0019312	Hermansky-Pudlak syndrome
MONDO:0003819	childhood teratoma of the ovary	MONDO:0005602	ovarian teratoma
MONDO:0002372	ovarian monodermal and highly specialized teratoma	MONDO:0003331	ovarian monodermal teratoma
MONDO:0007160	Stickler syndrome type 1	MONDO:0019354	Stickler syndrome
MONDO:0016647	autosomal recessive Stickler syndrome	MONDO:0019354	Stickler syndrome
MONDO:0018342	Joubert syndrome with Jeune asphyxiating thoracic dystrophy	MONDO:0015369	Joubert syndrome and related disorders
MONDO:0003234	optic nerve astrocytoma	MONDO:0003235	optic nerve glioma
MONDO:0003235	optic nerve glioma	MONDO:0016167	optic pathway glioma
MONDO:0003429	functioning pituitary gland adenoma	MONDO:0006373	pituitary gland adenoma
MONDO:0009480	Joubert syndrome with oculorenal defect	MONDO:0015369	Joubert syndrome and related disorders
MONDO:0018369	immature ovarian teratoma	MONDO:0003821	ovarian biphasic or triphasic teratoma
