MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
MONDO:0004477	adrenal gland ganglioneuroblastoma	MONDO:0003327	peripheral ganglioneuroblastoma
MONDO:0013522	dyskeratosis congenita, autosomal dominant 3	MONDO:0018045	Hoyeraal-Hreidarsson syndrome
MONDO:0013154	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 2	MONDO:0018939	muscle-eye-brain disease
MONDO:0013155	muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B, 3	MONDO:0018277	congenital muscular dystrophy with cerebellar involvement
MONDO:0004478	pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma	MONDO:0003864	CLL/SLL
MONDO:0013151	CACD3	MONDO:0008982	central areolar choroidal dystrophy
MONDO:0010212	xeroderma pigmentosum group D	MONDO:0016354|MONDO:0019600	xeroderma pigmentosum-Cockayne syndrome complex|xeroderma pigmentosum
MONDO:0010213	xeroderma pigmentosum group E	MONDO:0019600	xeroderma pigmentosum
MONDO:0010210	xeroderma pigmentosum group A	MONDO:0019600	xeroderma pigmentosum
MONDO:0010211	xeroderma pigmentosum group C	MONDO:0019600	xeroderma pigmentosum
MONDO:0010216	xeroderma pigmentosum group G	MONDO:0016354|MONDO:0019600|MONDO:0008926	xeroderma pigmentosum-Cockayne syndrome complex|xeroderma pigmentosum|COFS syndrome
MONDO:0010600	granulomatous disease, chronic, X-linked	MONDO:0018305	chronic granulomatous disease
MONDO:0010214	xeroderma pigmentosum variant type	MONDO:0019600	xeroderma pigmentosum
MONDO:0010215	xeroderma pigmentosum group F	MONDO:0016354|MONDO:0019600	xeroderma pigmentosum-Cockayne syndrome complex|xeroderma pigmentosum
MONDO:0013521	dyskeratosis congenita, autosomal dominant 2	MONDO:0018045	Hoyeraal-Hreidarsson syndrome
MONDO:0008745	oculocutaneous albinism type 1A	MONDO:0018135	oculocutaneous albinism type 1
MONDO:0020361	partial cryptophthalmia	MONDO:0007410	isolated cryptophthalmia
MONDO:0014688	short-rib thoracic dysplasia 14 with polydactyly	MONDO:0018342	Joubert syndrome with Jeune asphyxiating thoracic dystrophy
MONDO:0020362	Inverse Marcus-Gunn phenomenon	MONDO:0007946	jaw-winking syndrome
MONDO:0020369	Chandler syndrome	MONDO:0018988	Iridocorneal endothelial syndrome
MONDO:0020368	Axenfeld anomaly	MONDO:0011233|MONDO:0020218	Axenfeld-Rieger syndrome type 3|Goniodysgenesis
MONDO:0014683	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 9	MONDO:0019523	Walker-Warburg syndrome
MONDO:0014615	trichothiodystrophy 2, photosensitive	MONDO:0002470	photosensitive trichothiodystrophy
MONDO:0017515	brachydactyly of fingers, unilateral	MONDO:0017451	brachydactyly of fingers
MONDO:0011834	spinocerebellar ataxia type 18	MONDO:0019792	autosomal dominant cerebellar ataxia type I
MONDO:0013555	Hermansky-Pudlak syndrome 3	MONDO:0016502	Hermansky-Pudlak syndrome without pulmonary fibrosis
MONDO:0013556	Hermansky-Pudlak syndrome 4	MONDO:0016501	Hermansky-Pudlak syndrome with pulmonary fibrosis
MONDO:0013557	Hermansky-Pudlak syndrome 5	MONDO:0016502	Hermansky-Pudlak syndrome without pulmonary fibrosis
MONDO:0013558	Hermansky-Pudlak syndrome 6	MONDO:0016502	Hermansky-Pudlak syndrome without pulmonary fibrosis
MONDO:0013559	Hermansky-Pudlak syndrome 7	MONDO:0019312	Hermansky-Pudlak syndrome
MONDO:0011680	autosomal recessive congenital ichthyosis 3	MONDO:0017778	lamellar ichthyosis
MONDO:0014372	cone-rod dystrophy 19	MONDO:0015993	cone-rod dystrophy
MONDO:0007011	uveoparotid fever	MONDO:0019338	sarcoidosis
MONDO:0009318	Hallermann-Streiff syndrome	MONDO:0020234	craniofacial anomaly with cataract
MONDO:0012238	progressive external ophthalmoplegia with mitochondrial Dna deletions, autosomal dominant 2	MONDO:0008003	autosomal dominant progressive external ophthalmoplegia
MONDO:0014619	trichothiodystrophy 3, photosensitive	MONDO:0002470	photosensitive trichothiodystrophy
MONDO:0009255	galactokinase deficiency	MONDO:0018116	galactosemia
MONDO:0009258	classic galactosemia	MONDO:0018116	galactosemia
MONDO:0009310	granulomatous disease, chronic, autosomal recessive, cytochrome b-positive, type 2	MONDO:0018305	chronic granulomatous disease
MONDO:0014104	cerebellar ataxia, mental retardation, and Dysequilibrium syndrome 4	MONDO:0009133	Dysequilibrium syndrome
MONDO:0007574	spinocerebellar ataxia type 34	MONDO:0019792	autosomal dominant cerebellar ataxia type I
MONDO:0007573	acute erythroleukemia, familial	MONDO:0017893|MONDO:0017858	inherited acute myeloid leukemia|acute erythroid leukemia
MONDO:0003957	adult pineoblastoma	MONDO:0003248|MONDO:0016722	adult pineal parenchymal tumor|pineoblastoma
MONDO:0008386	Axenfeld-Rieger syndrome type 1	MONDO:0019187	Axenfeld-Rieger syndrome
MONDO:0006611	skin sarcoidosis	MONDO:0019338	sarcoidosis
MONDO:0013630	Meckel syndrome, type 9	MONDO:0018921	Meckel syndrome
MONDO:0011709	split hand-foot malformation 5	MONDO:0016576	split hand-foot malformation
MONDO:0008998	Cockayne syndrome type 3	MONDO:0016006	Cockayne syndrome
MONDO:0007378	posterior polymorphous corneal dystrophy 1	MONDO:0020364	posterior polymorphous corneal dystrophy
MONDO:0014626	spinocerebellar ataxia type 41	MONDO:0019793	autosomal dominant cerebellar ataxia type 3
MONDO:0014296	Warburg micro syndrome 4	MONDO:0016649	Warburg micro syndrome
MONDO:0014297	Joubert syndrome 22	MONDO:0010176	Joubert syndrome with orofaciodigital defect
MONDO:0008996	Joubert syndrome with hepatic defect	MONDO:0015369	Joubert syndrome and related disorders
MONDO:0003388	ampulla of vater clear cell adenocarcinoma	MONDO:0002670	ampulla of vater adenocarcinoma
MONDO:0007279	cataract 7	MONDO:0020374	cerulean cataract
MONDO:0009502	pyruvate dehydrogenase E2 deficiency	MONDO:0019169	pyruvate dehydrogenase deficiency
MONDO:0009503	pyruvate dehydrogenase E3-binding protein deficiency	MONDO:0019169	pyruvate dehydrogenase deficiency
MONDO:0010911	prolactin-producing pituitary gland adenoma	MONDO:0017824	familial isolated pituitary adenoma
MONDO:0013482	Meckel syndrome, type 8	MONDO:0018921	Meckel syndrome
MONDO:0009667	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 3	MONDO:0018939	muscle-eye-brain disease
MONDO:0010912	fibrosis of extraocular muscles, congenital, 3A, with or without Extraocular involvement	MONDO:0007614	congenital fibrosis of extraocular muscles
MONDO:0008748	Hermansky-Pudlak syndrome 1	MONDO:0016501	Hermansky-Pudlak syndrome with pulmonary fibrosis
MONDO:0009918	fundus dystrophy, pseudoinflammatory, recessive form	MONDO:0007640	Sorsbys fundus dystrophy
MONDO:0013481	chromosome 13q14 deletion syndrome	MONDO:0020165	syndromic epicanthus
MONDO:0000875	adult acute monocytic leukemia	MONDO:0007896	acute monocytic leukemia
MONDO:0008692	abetalipoproteinemia	MONDO:0020044	autosomal recessive metabolic cerebellar ataxia
MONDO:0008690	xeroderma pigmentosum, autosomal dominant, mild	MONDO:0019600	xeroderma pigmentosum
MONDO:0010790	MERRF syndrome	MONDO:0004675	mitochondrial encephalomyopathy
MONDO:0012519	Rubinstein-Taybi syndrome due to 16p13.3 microdeletion	MONDO:0019188	Rubinstein-Taybi syndrome
MONDO:0012518	congenital myasthenic syndrome 12	MONDO:0000182|MONDO:0018144	congenital myasthenic syndrome with tubular aggregates|congenital myasthenic syndromes with glycosylation defect
MONDO:0019760	terminal transverse defects of arm	MONDO:0009011	constriction rings syndrome
MONDO:0012515	GLC1M	MONDO:0020367	juvenile glaucoma
MONDO:0007714	migraine, familial hemiplegic, 1	MONDO:0018925	familial or sporadic hemiplegic migraine
MONDO:0012694	Joubert syndrome 7	MONDO:0018772	Joubert syndrome
MONDO:0012695	Meckel syndrome, type 5	MONDO:0018921	Meckel syndrome
MONDO:0019779	Renier-Gabreels-Jasper syndrome	MONDO:0010663	X-linked intellectual disability-hypotonic face syndrome
MONDO:0012690	Noonan syndrome 5	MONDO:0018997	Noonan syndrome
MONDO:0012691	leopard syndrome 2	MONDO:0007893	Noonan syndrome with multiple lentigines
MONDO:0012120	pyruvate dehydrogenase phosphatase deficiency	MONDO:0019169	pyruvate dehydrogenase deficiency
MONDO:0013745	Joubert syndrome 14	MONDO:0009480	Joubert syndrome with oculorenal defect
MONDO:0012698	Waardenburg syndrome type 2E	MONDO:0019517	Waardenburg syndrome type 2
MONDO:0004655	acute megakaryoblastic leukemia	MONDO:0011118	bilineal acute myeloid leukemia
MONDO:0011140	benign familial neonatal-infantile seizures	MONDO:0011904	seizures, benign familial infantile, 3
MONDO:0011143	cone-rod dystrophy 6	MONDO:0015993	cone-rod dystrophy
MONDO:0014333	polymicrogyria, bilateral perisylvian, autosomal recessive	MONDO:0020340	bilateral perisylvian polymicrogyria
MONDO:0011026	autosomal recessive congenital ichthyosis 4A	MONDO:0017778	lamellar ichthyosis
MONDO:0011025	Cayman type cerebellar ataxia	MONDO:0020043	autosomal recessive congenital cerebellar ataxia
MONDO:0010820	autosomal recessive juvenile Parkinson disease 2	MONDO:0017279	young-onset Parkinson disease
MONDO:0010823	rhizomelic chondrodysplasia punctata type 3	MONDO:0015776	rhizomelic chondrodysplasia punctata
MONDO:0010822	Warburg micro syndrome 1	MONDO:0016649	Warburg micro syndrome
MONDO:0013949	peroxisome biogenesis disorder 11A (Zellweger)	MONDO:0019609	Zellweger syndrome
MONDO:0008962	Griscelli syndrome type 1	MONDO:0018306	Griscelli syndrome
MONDO:0013943	peroxisome biogenesis disorder 8B	MONDO:0019174|MONDO:0018598	infantile Refsum disease|neonatal adrenoleukodystrophy
MONDO:0013942	peroxisome biogenesis disorder 8A (Zellweger)	MONDO:0019609	Zellweger syndrome
MONDO:0008842	ataxia with oculomotor apraxia type 1	MONDO:0011457	ataxia-telangiectasia-like disorder 1
MONDO:0013945	peroxisome biogenesis disorder 9B	MONDO:0009958|MONDO:0019609	Refsum disease|Zellweger syndrome
MONDO:0008841	ataxia-telangiectasia with generalized skin pigmentation and early death	MONDO:0008840	ataxia telangiectasia
MONDO:0010637	keratosis follicularis spinulosa decalvans, X-linked	MONDO:0000136	keratosis follicularis spinulosa decalvans
MONDO:0018842	primary effusion lymphoma	MONDO:0018905	diffuse large B-cell lymphoma
MONDO:0020360	complete cryptophthalmia	MONDO:0007410	isolated cryptophthalmia
MONDO:0010009	SC phocomelia syndrome	MONDO:0009997	Roberts syndrome
MONDO:0010431	Joubert syndrome 10	MONDO:0010176	Joubert syndrome with orofaciodigital defect
MONDO:0019777	Carpenter-Waziri syndrome	MONDO:0010663	X-linked intellectual disability-hypotonic face syndrome
MONDO:0011811	autosomal recessive cerebellar ataxia-saccadic intrusion syndrome	MONDO:0020047	autosomal recessive syndromic cerebellar ataxia
MONDO:0017102	isolated focal cortical dysplasia type IIb	MONDO:0011818	isolated focal cortical dysplasia type II
MONDO:0017101	isolated focal cortical dysplasia type IIa	MONDO:0011818	isolated focal cortical dysplasia type II
MONDO:0012507	retinal cone dystrophy 4	MONDO:0015993	cone-rod dystrophy
MONDO:0013507	granulomatous disease, chronic, autosomal recessive, cytochrome b-positive, type 3	MONDO:0018305	chronic granulomatous disease
MONDO:0012466	Parkinson disease 13, autosomal dominant, susceptibility to	MONDO:0017279	young-onset Parkinson disease
MONDO:0012464	cone-rod dystrophy 10	MONDO:0015993	cone-rod dystrophy
MONDO:0012948	chromosome 6pter-p24 deletion syndrome	MONDO:0011119	iridogoniodysgenesis
MONDO:0017533	postaxial polydactyly type B, unilateral	MONDO:0019674	postaxial polydactyly type B
MONDO:0012199	posterior polymorphous corneal dystrophy 2	MONDO:0020364	posterior polymorphous corneal dystrophy
MONDO:0017531	postaxial polydactyly type A, unilateral	MONDO:0019673	postaxial polydactyly type A (disease)
MONDO:0017534	postaxial polydactyly type B, bilateral	MONDO:0019674	postaxial polydactyly type B
MONDO:0014530	autosomal recessive spinocerebellar ataxia 18	MONDO:0018189	autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome
MONDO:0003870	childhood brainstem astrocytoma	MONDO:0003869	childhood brain stem glioma
MONDO:0014538	fibrosis of extraocular muscles, congenital, 5	MONDO:0007614|MONDO:0008340	congenital fibrosis of extraocular muscles|congenital ptosis (disease)
MONDO:0015753	cap myopathy	MONDO:0012239|MONDO:0012240	nemaline myopathy 1|nemaline myopathy 4
MONDO:0010649	isolated congenital megalocornea	MONDO:0020219	Corneogoniodysgenesis
MONDO:0008034	muscular dystrophy, pseudohypertrophic, with Internalized capillaries	MONDO:0010311	Becker muscular dystrophy
MONDO:0006822	Klatskins tumor	MONDO:0003210	intrahepatic cholangiocarcinoma
MONDO:0013115	RIN2 syndrome	MONDO:0016175	cutis laxa
MONDO:0013117	progressive external ophthalmoplegia with mitochondrial Dna deletions, autosomal dominant 5	MONDO:0008003	autosomal dominant progressive external ophthalmoplegia
MONDO:0006430	splenic mantle cell lymphoma	MONDO:0018876	mantle cell lymphoma
MONDO:0014084	ataxia with oculomotor apraxia type 3	MONDO:0018996	spinocerebellar ataxia with axonal neuropathy type 2
MONDO:0010645	oculocerebrorenal syndrome	MONDO:0020230	renal disease with cataract
MONDO:0011245	ichthyosis, hystrix-like, with deafness	MONDO:0018781	KID syndrome
MONDO:0016618	rheumatoid factor-negative juvenile idiopathic arthritis without anti-nuclear antibodies	MONDO:0019432	rheumatoid factor-negative juvenile idiopathic arthritis
MONDO:0001707	cardiac sarcoidosis	MONDO:0019338	sarcoidosis
MONDO:0007187	nevoid basal cell carcinoma syndrome	MONDO:0020175	malignant tumor of palpebral epidermis
MONDO:0000659	delta chain disease	MONDO:0019464	heavy chain disease
MONDO:0011564	cone-rod dystrophy 8	MONDO:0015993	cone-rod dystrophy
MONDO:0010486	palmoplantar keratoderma, mutilating, with periorificial keratotic plaques, X-linked	MONDO:0019014	mutilating palmoplantar keratoderma with periorificial keratotic plaques
MONDO:0001129	nasal cavity olfactory neuroblastoma	MONDO:0006329	olfactory neuroblastoma
MONDO:0016615	Oligoarticular juvenile idiopathic arthritis with anti-nuclear antibodies	MONDO:0019433	Oligoarticular juvenile idiopathic arthritis
MONDO:0016616	Oligoarticular juvenile idiopathic arthritis without anti-nuclear antibodies	MONDO:0019433	Oligoarticular juvenile idiopathic arthritis
MONDO:0016617	rheumatoid factor-negative juvenile idiopathic arthritis with anti-nuclear antibodies	MONDO:0019432	rheumatoid factor-negative juvenile idiopathic arthritis
MONDO:0019469	T-cell large granular lymphocyte leukemia	MONDO:0004948	B-cell chronic lymphocytic leukemia
MONDO:0019466	lymphomatoid granulomatosis	MONDO:0018905	diffuse large B-cell lymphoma
MONDO:0007843	Kabuki syndrome 1	MONDO:0016512	Kabuki syndrome
MONDO:0019465	Nodal marginal zone b-cell lymphoma	MONDO:0017604	marginal zone lymphoma
MONDO:0019462	splenic marginal zone lymphoma	MONDO:0017604	marginal zone lymphoma
MONDO:0018256	acute myeloid leukemia with t(8;16)(p11;p13) translocation	MONDO:0020078	acute myeloid leukemia with recurrent genetic anomaly
MONDO:0012162	patterned macular dystrophy 2	MONDO:0020381	patterned macular dystrophy
MONDO:0020472	Turner syndrome due to structural X chromosome anomalies	MONDO:0019499	Turner syndrome
MONDO:0011963	Joubert syndrome 2	MONDO:0018772|MONDO:0009480	Joubert syndrome|Joubert syndrome with oculorenal defect
MONDO:0002576	embryonal extrahepatic bile duct rhabdomyosarcoma	MONDO:0002577	bile duct rhabdomyosarcoma
MONDO:0012935	leukemia, chronic lymphocytic, susceptibility to, 4	MONDO:0004948	B-cell chronic lymphocytic leukemia
MONDO:0012934	leukemia, chronic lymphocytic, susceptibility to, 3	MONDO:0004948	B-cell chronic lymphocytic leukemia
MONDO:0012936	leukemia, chronic lymphocytic, susceptibility to, 5	MONDO:0004948	B-cell chronic lymphocytic leukemia
MONDO:0011801	spinocerebellar ataxia type 1 with axonal neuropathy	MONDO:0020045	autosomal recessive cerebellar ataxia due to a DNA repair defect
MONDO:0016446	acquired cutis laxa	MONDO:0016175	cutis laxa
MONDO:0006387	primary pulmonary diffuse large b-cell lymphoma	MONDO:0018905	diffuse large B-cell lymphoma
MONDO:0014143	Noonan syndrome 8	MONDO:0018997	Noonan syndrome
MONDO:0014885	Hermansky-Pudlak syndrome 10; HPS10	MONDO:0019312	Hermansky-Pudlak syndrome
MONDO:0007989	congenital microcoria	MONDO:0011119	iridogoniodysgenesis
MONDO:0006383	primary cutaneous diffuse large b-cell lymphoma, leg type	MONDO:0015818|MONDO:0018905	aggressive primary cutaneous b-cell lymphoma|diffuse large B-cell lymphoma
MONDO:0014147	neuronal ceroid lipofuscinosis 13	MONDO:0019260	adult neuronal ceroid lipofuscinosis
MONDO:0011748	Usher syndrome type 1G	MONDO:0010168	Usher syndrome type 1
MONDO:0014924	epilepsy, familial focal, with variable foci 2; FFEVF2	MONDO:0000215	epilepsy, familial focal, with variable foci
MONDO:0006225	gastric mantle cell lymphoma	MONDO:0018876	mantle cell lymphoma
MONDO:0014926	Bardet-Biedl syndrome 20; BBS20	MONDO:0015229	Bardet-Biedl syndrome
MONDO:0014927	Joubert syndrome 27	MONDO:0018772	Joubert syndrome
MONDO:0014669	cone-rod dystrophy 21	MONDO:0015993	cone-rod dystrophy
MONDO:0013201	Waardenburg syndrome type 4B	MONDO:0018094	Waardenburgs syndrome
MONDO:0013202	Waardenburg syndrome type 4C	MONDO:0018094	Waardenburgs syndrome
MONDO:0006223	gastric diffuse large b-cell lymphoma	MONDO:0018905	diffuse large B-cell lymphoma
MONDO:0014399	PCNA-related progressive neurodegenerative photosensitivy syndrome	MONDO:0011457	ataxia-telangiectasia-like disorder 1
MONDO:0007334	autosomal dominant popliteal pterygium syndrome	MONDO:0020156	syndromic ankyloblepharon
MONDO:0008104	Noonan syndrome 1	MONDO:0018997	Noonan syndrome
MONDO:0014393	lymphedema, hereditary, 1D	MONDO:0019313	hereditary lymphedema
MONDO:0019570	Cockayne syndrome type 2	MONDO:0016006	Cockayne syndrome
MONDO:0011987	cone-rod dystrophy 13	MONDO:0015993	cone-rod dystrophy
MONDO:0007435	dentatorubral-pallidoluysian atrophy	MONDO:0019794	autosomal dominant cerebellar ataxia type 4
MONDO:0013835	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 7	MONDO:0019523	Walker-Warburg syndrome
MONDO:0013838	coenzyme Q10 deficiency, primary, 3	MONDO:0016816	Leigh syndrome with nephrotic syndrome
MONDO:0011187	polydactyly, postaxial, type A2	MONDO:0019673	postaxial polydactyly type A (disease)
MONDO:0013681	alpha-methylacyl-CoA racemase deficiency	MONDO:0008967	congenital bile acid synthesis defect 4
MONDO:0017844	Sezary syndrome	MONDO:0015817|MONDO:0000607	aggressive primary cutaneous T-cell lymphoma|cutaneous T cell lymphoma
MONDO:0004225	monoclonal gammopathy of uncertain significance	MONDO:0004960	monoclonal gammopathy
MONDO:0010280	ptosis, hereditary congenital 2	MONDO:0008340	congenital ptosis (disease)
