MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
MONDO:0009119	diverticulosis, small-intestinal	MONDO:0003847	inherited genetic disease
MONDO:0005693	cauda equina syndrome	MONDO:0002254	syndromic disease
MONDO:0023267	goldstein hutt syndrome	MONDO:0002254	syndromic disease
MONDO:0011206	ventriculomegaly with defects of the radius and kidney	MONDO:0003847	inherited genetic disease
MONDO:0022778	cleft lip palate mental retardation corneal opacity	MONDO:0002254	syndromic disease
MONDO:0007711	Bencze syndrome	MONDO:0002254	syndromic disease
MONDO:0007710	facial hemiatrophy	MONDO:0002254	syndromic disease
MONDO:0007717	hemoglobin--variants for which the chain Carrying the mutation 1S unknown or uncertain	MONDO:0003847	inherited genetic disease
MONDO:0007715	hemolytic Poikilocytic anemia due to reduced Ankyrin Binding sites	MONDO:0003847	inherited genetic disease
MONDO:0011201	ETM2	MONDO:0003847	inherited genetic disease
MONDO:0008079	neurofibromatosis-pheochromocytoma-duodenal carcinoid syndrome	MONDO:0003847	inherited genetic disease
MONDO:0013841	STUT3	MONDO:0003847	inherited genetic disease
MONDO:0013846	peripartum cardiomyopathy, susceptibility to	MONDO:0003847	inherited genetic disease
MONDO:0013844	STUT4	MONDO:0003847	inherited genetic disease
MONDO:0011209	progeroid facial appearance with hand anomalies	MONDO:0003847	inherited genetic disease
MONDO:0013032	epilepsy, idiopathic generalized, susceptibility to, 8	MONDO:0003847	inherited genetic disease
MONDO:0014184	language impairment (disease)	MONDO:0003847	inherited genetic disease
MONDO:0011637	Sener syndrome	MONDO:0003847	inherited genetic disease
MONDO:0011689	DYX6	MONDO:0003847	inherited genetic disease
MONDO:0007393	Cranioacrofacial syndrome	MONDO:0003847	inherited genetic disease
MONDO:0007391	coxa vara (disease)	MONDO:0003847	inherited genetic disease
MONDO:0007390	Coumarin resistance	MONDO:0003847	inherited genetic disease
MONDO:0007398	craniorhiny	MONDO:0003847	inherited genetic disease
MONDO:0009250	fructose utilization	MONDO:0003847	inherited genetic disease
MONDO:0022576	bilirubin induced brain injury in the newborn	MONDO:0002254	syndromic disease
MONDO:0007579	esterase C	MONDO:0003847	inherited genetic disease
MONDO:0007578	esterase B	MONDO:0003847	inherited genetic disease
MONDO:0007577	esophageal ring, lower	MONDO:0003847	inherited genetic disease
MONDO:0007304	cervical vertebral Bridge	MONDO:0003847	inherited genetic disease
MONDO:0008382	retinoschisis, autosomal dominant	MONDO:0003847	inherited genetic disease
MONDO:0008385	Rhiny	MONDO:0003847	inherited genetic disease
MONDO:0008384	rheumatoid Nodulosis	MONDO:0003847	inherited genetic disease
MONDO:0007657	giant neutrophil Leukocytes	MONDO:0003847	inherited genetic disease
MONDO:0008427	sister chromatid exchange, frequency of	MONDO:0003847	inherited genetic disease
MONDO:0007371	cornea guttata with anterior polar cataracts	MONDO:0003847	inherited genetic disease
MONDO:0007370	coracoclavicular joint, anomalous	MONDO:0003847	inherited genetic disease
MONDO:0007373	corneal degeneration, Ribbonlike, with deafness	MONDO:0003847	inherited genetic disease
MONDO:0011332	Dyserythropoiesis, congenital, with Ultrastructurally normal Erythroblast Heterochromatin	MONDO:0003847	inherited genetic disease
MONDO:0011333	light fixation seizure syndrome	MONDO:0003847	inherited genetic disease
MONDO:0022448	amyoplasia mandibulofacial dysostosis	MONDO:0002254	syndromic disease
MONDO:0011204	cerebellar degeneration-related Autoantigen 3	MONDO:0003847	inherited genetic disease
MONDO:0011205	medium chain 3-Ketoacyl-Coa thiolase deficiency	MONDO:0003847	inherited genetic disease
MONDO:0007192	AABT	MONDO:0003847	inherited genetic disease
MONDO:0007824	incisors, lower central, absence of	MONDO:0003847	inherited genetic disease
MONDO:0011200	torsion dystonia 7	MONDO:0003847	inherited genetic disease
MONDO:0022403	ahumada del castillo syndrome	MONDO:0002254	syndromic disease
MONDO:0008074	nerve growth factor, alpha subunit	MONDO:0003847	inherited genetic disease
MONDO:0022504	arthrogryposis spinal muscular atrophy	MONDO:0002254	syndromic disease
MONDO:0008343	pulmonary atresia with ventricular septal defect	MONDO:0003847	inherited genetic disease
MONDO:0022500	arthrogryposis multiplex congenita CNS calcification	MONDO:0002254	syndromic disease
MONDO:0007822	incisors, long upper central	MONDO:0003847	inherited genetic disease
MONDO:0008498	strabismus, susceptibility to	MONDO:0003847	inherited genetic disease
MONDO:0022509	asternia	MONDO:0002254	syndromic disease
MONDO:0023000	dobrow syndrome	MONDO:0002254	syndromic disease
