MonDO_id 	 MonDO_name 	 parent_id 	 parent_name 
MONDO:0006901	peritoneal neoplasm	MONDO:0021199	disease affecting anatomical system
MONDO:0002657	breast disease	MONDO:0000651	thoracic disease
MONDO:0005071	nervous system disease	MONDO:0021199	disease affecting anatomical system
MONDO:0007653	genochondromatosis	MONDO:0003847	inherited genetic disease
MONDO:0017953	hereditary periodic fever syndrome	MONDO:0003847	inherited genetic disease
MONDO:0000611	pre-malignant neoplasm	MONDO:0021074	precancerous condition
MONDO:0021003	polydactyly (disease)	MONDO:0000839	physical disorder
MONDO:0003799	conjunctivitis (disease)	MONDO:0021166	inflammatory disease
MONDO:0009624	microcephaly and chorioretinopathy 1	MONDO:0002254	syndromic disease
MONDO:0007018	vulvitis	MONDO:0021166	inflammatory disease
MONDO:0006877	oophoritis	MONDO:0021166	inflammatory disease
MONDO:0003008	hereditary renal cell carcinoma	MONDO:0003847	inherited genetic disease
MONDO:0009256	galactorrhea (disease)	MONDO:0003847	inherited genetic disease
MONDO:0007275	carpal tunnel syndrome	MONDO:0002254|MONDO:0003847	syndromic disease|inherited genetic disease
MONDO:0004982	pancreatitis	MONDO:0021166	inflammatory disease
MONDO:0020024	rare infertility	MONDO:0021200	rare disease
MONDO:0006580	miliaria	MONDO:0002254	syndromic disease
MONDO:0009661	mucopolysaccharidosis type 6	MONDO:0002254	syndromic disease
MONDO:0008691	zinc, elevated plasma	MONDO:0003847	inherited genetic disease
MONDO:0005156	encephalomyelitis	MONDO:0021166	inflammatory disease
MONDO:0000474	pericardium disease	MONDO:0000651	thoracic disease
MONDO:0005151	endocrine system disease	MONDO:0021199	disease affecting anatomical system
MONDO:0000275	monogenic disease	MONDO:0003847	inherited genetic disease
MONDO:0008491	stiff-person syndrome	MONDO:0002254	syndromic disease
MONDO:0021350	neoplasm of thorax	MONDO:0000651	thoracic disease
MONDO:0009229	hyaline fibromatosis syndrome	MONDO:0003847	inherited genetic disease
MONDO:0015218	syndromic developmental defect of the eye	MONDO:0002254	syndromic disease
MONDO:0008310	progeria	MONDO:0002254	syndromic disease
MONDO:0015356	hereditary neoplastic syndrome	MONDO:0003847	inherited genetic disease
MONDO:0007972	Meniere disease	MONDO:0003847	inherited genetic disease
MONDO:0008318	Proteus syndrome	MONDO:0000839	physical disorder
MONDO:0015212	syndromic intestinal malformation	MONDO:0002254	syndromic disease
MONDO:0019038	rare maxillo-facial surgical disease	MONDO:0021200	rare disease
MONDO:0015216	syndromic diaphragmatic or abdominal wall malformation	MONDO:0002254	syndromic disease
MONDO:0004789	cholangitis	MONDO:0021166	inflammatory disease
MONDO:0008848	atrioventricular dissociation (disease)	MONDO:0003847	inherited genetic disease
MONDO:0004785	blepharitis	MONDO:0021166	inflammatory disease
MONDO:0020291	hypoplastic right heart syndrome	MONDO:0002254	syndromic disease
MONDO:0018961	familial melanoma	MONDO:0003847	inherited genetic disease
MONDO:0018963	hereditary methemoglobinemia	MONDO:0003847	inherited genetic disease
MONDO:0016047	endophthalmitis	MONDO:0021166	inflammatory disease
MONDO:0008004	familial mitral valve prolapse	MONDO:0003847	inherited genetic disease
MONDO:0021674	post-viral disorder	MONDO:0021669	post-infectious disorder
MONDO:0021670	post-infectious syndrome	MONDO:0002254|MONDO:0021669	syndromic disease|post-infectious disorder
MONDO:0004001	compartment syndrome	MONDO:0002254	syndromic disease
MONDO:0009130	Dyggve-Melchior-Clausen disease	MONDO:0002254	syndromic disease
MONDO:0004965	acinar cell carcinoma	MONDO:0021199	disease affecting anatomical system
MONDO:0004966	gastritis (disease)	MONDO:0021166	inflammatory disease
MONDO:0019956	encephalitis	MONDO:0021166	inflammatory disease
MONDO:0015621	rare abdominal surgical disease	MONDO:0021200	rare disease
MONDO:0002052	lymphadenitis (disease)	MONDO:0021166	inflammatory disease
MONDO:0002118	urinary system disease	MONDO:0021199	disease affecting anatomical system
MONDO:0007186	gastroesophageal reflux disease	MONDO:0003847	inherited genetic disease
MONDO:0020240	syndromic retinitis pigmentosa	MONDO:0002254	syndromic disease
MONDO:0008779	arthrogryposis	MONDO:0003847	inherited genetic disease
MONDO:0005445	visceral leishmaniasis	MONDO:0021199	disease affecting anatomical system
MONDO:0008666	volvulus of Midgut	MONDO:0003847	inherited genetic disease
MONDO:0018493	malignant hyperthermia of anesthesia	MONDO:0002254	syndromic disease
MONDO:0009044	Crigler-Najjar syndrome	MONDO:0002254	syndromic disease
MONDO:0020208	syndromic myopia	MONDO:0002254	syndromic disease
MONDO:0020573	genetic predisposition to disease	MONDO:0003847	inherited genetic disease
MONDO:0024237	inherited neurodegenerative disorder	MONDO:0003847	inherited genetic disease
MONDO:0002039	cognitive disorder	MONDO:0002025	disease of mental health
MONDO:0002471	bursitis	MONDO:0021166	inflammatory disease
MONDO:0015131	congenital combined immunodeficiency	MONDO:0003847	inherited genetic disease
MONDO:0015137	periodic fever syndrome	MONDO:0002254	syndromic disease
MONDO:0017215	calciphylaxis	MONDO:0002254	syndromic disease
MONDO:0013361	prothrombin deficiency	MONDO:0002254	syndromic disease
MONDO:0008572	tibia, hypoplasia or aplasia of, with polydactyly	MONDO:0003847	inherited genetic disease
MONDO:0016463	syndromic agammaglobulinemia	MONDO:0002254	syndromic disease
MONDO:0011669	hypotonia-cystinuria syndrome	MONDO:0002254	syndromic disease
MONDO:0001631	vertebral artery insufficiency	MONDO:0002254	syndromic disease
MONDO:0000838	chromosomal disease	MONDO:0003847	inherited genetic disease
MONDO:0001046	imperforate anus	MONDO:0000839	physical disorder
MONDO:0021198	rare genetic disease	MONDO:0021200	rare disease
MONDO:0018075	neural tube defect	MONDO:0000839	physical disorder
MONDO:0021195	disease disrupting biological or physiological process	MONDO:0021194	disease disrupting subcellular system
MONDO:0021197	disease disrupting function of subcellular component	MONDO:0021194	disease disrupting subcellular system
MONDO:0021196	disease disrupting molecular activity	MONDO:0021194	disease disrupting subcellular system
MONDO:0021058	neoplastic syndrome	MONDO:0002254	syndromic disease
MONDO:0018174	hereditary glaucoma	MONDO:0003847	inherited genetic disease
MONDO:0018609	syndromic hereditary optic neuropathy	MONDO:0002254	syndromic disease
MONDO:0005217	familial cardiomyopathy	MONDO:0003847	inherited genetic disease
MONDO:0011182	trimethylaminuria (disease)	MONDO:0003847	inherited genetic disease
MONDO:0021223	digestive system neoplasm	MONDO:0021199	disease affecting anatomical system
MONDO:0018677	visceral heterotaxy	MONDO:0002254|MONDO:0000839	syndromic disease|physical disorder
MONDO:0015762	progressive familial intrahepatic cholestasis	MONDO:0002254	syndromic disease
MONDO:0005267	heart disease	MONDO:0000651	thoracic disease
MONDO:0013019	spondyloepimetaphyseal dysplasia, Pakistani type	MONDO:0003847	inherited genetic disease
MONDO:0004767	vesiculitis	MONDO:0021166	inflammatory disease
MONDO:0015364	hereditary sensory and autonomic neuropathy	MONDO:0003847	inherited genetic disease
MONDO:0014863	macrocephaly, dysmorphic facies, and psychomotor retardation; MDFPMR	MONDO:0003847	inherited genetic disease
MONDO:0007804	Pallister-hall syndrome	MONDO:0000839	physical disorder
MONDO:0015246	syndromic anorectal malformation	MONDO:0002254	syndromic disease
MONDO:0004923	chronic inflammation of lacrimal passage	MONDO:0021166	inflammatory disease
MONDO:0005586	head and neck neoplasia	MONDO:0021059	head and neck disease
MONDO:0004926	dacryocystitis	MONDO:0021166	inflammatory disease
MONDO:0009509	Landau-Kleffner syndrome	MONDO:0002254	syndromic disease
MONDO:0007140	antiphospholipid syndrome	MONDO:0002254	syndromic disease
MONDO:0015106	rare urogenital disease	MONDO:0021200	rare disease
MONDO:0018954	Loeys-Dietz syndrome	MONDO:0002254	syndromic disease
MONDO:0005567	substance withdrawal syndrome	MONDO:0002254	syndromic disease
MONDO:0022723	chondrodysplasia	MONDO:0002254	syndromic disease
MONDO:0005550	infectious disease	MONDO:0021683	transmissable disease
MONDO:0011849	psoriatic arthritis	MONDO:0002254|MONDO:0003847	syndromic disease|inherited genetic disease
MONDO:0011782	angioid streaks	MONDO:0003847	inherited genetic disease
MONDO:0003067	cervical lymphadenitis	MONDO:0021059	head and neck disease
MONDO:0002647	laryngitis	MONDO:0021166	inflammatory disease
MONDO:0002645	cerebritis	MONDO:0021166	inflammatory disease
MONDO:0011622	nephrolithiasis, Uric acid, susceptibility to	MONDO:0003847	inherited genetic disease
MONDO:0005315	bone fracture	MONDO:0021178	injury
MONDO:0002494	substance-related disorder	MONDO:0002025	disease of mental health
MONDO:0003781	bronchitis	MONDO:0021166	inflammatory disease
MONDO:0000565	infective endocarditis	MONDO:0021166	inflammatory disease
MONDO:0005084	mental or behavioural disorder	MONDO:0002025	disease of mental health
MONDO:0005087	respiratory system disease	MONDO:0021199	disease affecting anatomical system
MONDO:0008593	trichomegaly	MONDO:0003847	inherited genetic disease
MONDO:0005083	psoriasis	MONDO:0021166	inflammatory disease
MONDO:0019997	rare gastroenterologic disease	MONDO:0021199|MONDO:0021200	disease affecting anatomical system|rare disease
MONDO:0018502	hereditary gastric cancer	MONDO:0003847	inherited genetic disease
MONDO:0002010	FG syndrome	MONDO:0002254	syndromic disease
MONDO:0017985	congenital radioulnar synostosis	MONDO:0000839	physical disorder
MONDO:0020017	rare otorhinolaryngologic disease	MONDO:0021059|MONDO:0021200	head and neck disease|rare disease
MONDO:0020015	rare circulatory system disease	MONDO:0021200	rare disease
MONDO:0004492	mediastinitis	MONDO:0000651	thoracic disease
MONDO:0020013	rare odontologic disease	MONDO:0021200	rare disease
MONDO:0020012	rare systemic or rheumatologic disease	MONDO:0021200	rare disease
MONDO:0004496	myocarditis	MONDO:0021166	inflammatory disease
MONDO:0009576	megalocornea (disease)	MONDO:0003847	inherited genetic disease
