MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
MONDO:0002653	Paget disease of the penis	MONDO:0018351|MONDO:0008177	adenocarcinoma of penis|extramammary Paget disease
MONDO:0011761	autosomal dominant nonsyndromic deafness 21	MONDO:0019587	autosomal dominant nonsyndromic deafness
MONDO:0013848	dilated cardiomyopathy 2B	MONDO:0015470	familial isolated dilated cardiomyopathy
MONDO:0013849	microcephaly 8, primary, autosomal recessive	MONDO:0016660	autosomal recessive primary microcephaly
MONDO:0013842	cortisone reductase deficiency 2	MONDO:0015676	hyperandrogenism due to cortisone reductase deficiency
MONDO:0013840	encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome	MONDO:0018151|MONDO:0016327	coenzyme Q10 deficiency|mitochondrial disease with hypertrophic cardiomyopathy
MONDO:0013845	Auriculocondylar syndrome 2	MONDO:0000107	auriculocondylar syndrome
MONDO:0008806	Aphalangy-hemivertebrae-urogenital-intestinal dysgenesis syndrome	MONDO:0018455	dysostosis of genetic origin with limb anomaly as a major feature
MONDO:0014950	aortic aneurysm, familial thoracic 10; AAT10	MONDO:0011769	familial aortic dissection
MONDO:0017102	isolated focal cortical dysplasia type IIb	MONDO:0011818	isolated focal cortical dysplasia type II
MONDO:0003384	uterine ligament clear cell adenocarcinoma	MONDO:0006135|MONDO:0002741	cervical clear cell adenocarcinoma|uterine ligament adenocarcinoma
MONDO:0004174	secretory uterine corpus endometrioid adenocarcinoma	MONDO:0005461|MONDO:0006192	endometrium adenocarcinoma|endometrial endometrioid adenocarcinoma
MONDO:0003387	urethra clear cell adenocarcinoma	MONDO:0005004|MONDO:0003200	clear cell adenocarcinoma|urethra adenocarcinoma
MONDO:0004172	uterine corpus adenocarcinofibroma	MONDO:0002991|MONDO:0016255|MONDO:0006003	adenocarcinofibroma|uterine corpus mixed epithelial and mesenchymal neoplasm|uterine corpus cancer
MONDO:0004173	adenocarcinoma of skene gland origin	MONDO:0001869|MONDO:0002208	paraurethral gland cancer|vulva adenocarcinoma
MONDO:0003383	fallopian tube clear cell adenocarcinoma	MONDO:0005004|MONDO:0002746	clear cell adenocarcinoma|fallopian tube adenocarcinoma
MONDO:0003388	ampulla of vater clear cell adenocarcinoma	MONDO:0004081|MONDO:0002670	bile duct clear cell adenocarcinoma|ampulla of vater adenocarcinoma
MONDO:0003389	epithelial-myoepithelial carcinoma	MONDO:0000521	salivary gland carcinoma
MONDO:0004178	testicular yolk sac tumor, endodermal sinus pattern	MONDO:0003402	testicular yolk sac tumor
MONDO:0003998	vaginal tubular adenoma	MONDO:0003434	vaginal adenoma
MONDO:0011330	spinocerebellar ataxia type 10	MONDO:0019794	autosomal dominant cerebellar ataxia type 4
MONDO:0011331	congenital chylothorax	MONDO:0017017	primary interstitial lung disease specific to childhood due to alveolar vascular disorder
MONDO:0011336	familial hemophagocytic lymphohistiocytosis 4	MONDO:0015541	genetic hemophagocytic lymphohistiocytosis
MONDO:0011337	familial hemophagocytic lymphohistiocytosis 2	MONDO:0015541	genetic hemophagocytic lymphohistiocytosis
MONDO:0011334	limb-mammary syndrome	MONDO:0018455|MONDO:0020197	dysostosis of genetic origin with limb anomaly as a major feature|EEC syndrome and related syndrome
MONDO:0011335	spondyloepimetaphyseal dysplasia with multiple dislocations	MONDO:0019675	spondyloepimetaphyseal dysplasia with joint laxity
MONDO:0011338	Omenn syndrome	MONDO:0018814|MONDO:0015974	non-severe combined immunodeficiency|severe combined immunodeficiency (disease)
MONDO:0011339	hereditary spastic paraplegia 8	MONDO:0015088	autosomal dominant pure spastic paraplegia
MONDO:0000872	b-cell childhood acute lymphoblastic leukemia	MONDO:0000870	childhood acute lymphoblastic leukemia
MONDO:0000871	T-cell childhood acute lymphocytic leukemia	MONDO:0000870	childhood acute lymphoblastic leukemia
MONDO:0000875	adult acute monocytic leukemia	MONDO:0007896	acute monocytic leukemia
MONDO:0000874	T-cell childhood lymphoblastic lymphoma	MONDO:0000873	lymphoblastic lymphoma
MONDO:0000878	cytomegalovirus retinitis	MONDO:0002708	retinitis
MONDO:0004142	lung combined large cell neuroendocrine carcinoma	MONDO:0003960|MONDO:0006167	pulmonary large cell neuroendocrine carcinoma|combined lung carcinoma
MONDO:0004713	lower gum cancer	MONDO:0005507	gingival cancer
MONDO:0022578	childhood bladder carcinoma	MONDO:0004986	bladder carcinoma (disease)
MONDO:0004718	xeroderma of eyelid	MONDO:0002137	noninfectious dermatoses of eyelid
MONDO:0019031	thrombocytopenia with congenital dyserythropoietic anemia	MONDO:0019403	congenital dyserythropoietic anemia
MONDO:0019032	X-linked intellectual disability with isolated growth hormone deficiency	MONDO:0020119	X-linked syndromic intellectual disability
MONDO:0014954	Ehlers-Danlos syndrome, periodontal type 2 Edspd2	MONDO:0007527	Ehlers-Danlos syndrome, periodontitis type
MONDO:0011767	autosomal recessive nonsyndromic deafness 31	MONDO:0019588	autosomal recessive nonsyndromic deafness
MONDO:0015030	sclerosing perineurioma	MONDO:0015031	Extraneural perineurioma
MONDO:0015033	ABeta amyloidosis, dutch type	MONDO:0011583	cerebral amyloid angiopathy, App-related
MONDO:0015520	late infantile CACH syndrome	MONDO:0011380	leukoencephalopathy with vanishing white matter
MONDO:0010007	microbrachycephaly-ptosis-cleft lip syndrome	MONDO:0015335	orofacial clefting syndrome
MONDO:0015034	lissencephaly with cerebellar hypoplasia type A	MONDO:0019450	lissencephaly with cerebellar hypoplasia
MONDO:0015037	lissencephaly with cerebellar hypoplasia type D	MONDO:0019450	lissencephaly with cerebellar hypoplasia
MONDO:0015036	lissencephaly with cerebellar hypoplasia type C	MONDO:0019450	lissencephaly with cerebellar hypoplasia
MONDO:0015039	lissencephaly with cerebellar hypoplasia type F	MONDO:0019450	lissencephaly with cerebellar hypoplasia
MONDO:0015038	lissencephaly with cerebellar hypoplasia type E	MONDO:0019450	lissencephaly with cerebellar hypoplasia
MONDO:0010009	SC phocomelia syndrome	MONDO:0009997	Roberts syndrome
MONDO:0015528	congenital epulis	MONDO:0003396	epulis
MONDO:0006430	splenic mantle cell lymphoma	MONDO:0018876	mantle cell lymphoma
MONDO:0006432	stromal predominant kidney wilms tumor	MONDO:0019004	kidney Wilms tumor
MONDO:0006435	submandibular gland adenocarcinoma	MONDO:0004724	submandibular gland cancer
MONDO:0006436	submandibular gland adenoid cystic carcinoma	MONDO:0003175|MONDO:0004724	salivary gland adenoid cystic carcinoma|submandibular gland cancer
MONDO:0000659	delta chain disease	MONDO:0019464	heavy chain disease
MONDO:0018256	acute myeloid leukemia with t(8;16)(p11;p13) translocation	MONDO:0020078	acute myeloid leukemia with recurrent genetic anomaly
MONDO:0018257	familial syringomyelia	MONDO:0020508	primary syringomyelia
MONDO:0001388	glans penis cancer	MONDO:0001325	penile cancer
MONDO:0018255	spondylometaphyseal dysplasia, Czarny-Ratajczak type	MONDO:0016763	spondylometaphyseal dysplasia
MONDO:0018252	focal palmoplantar keratoderma with joint keratoses	MONDO:0017673	isolated focal palmoplantar keratoderma
MONDO:0018250	diffuse palmoplantar keratoderma with painful fissures	MONDO:0020093	autosomal dominant isolated diffuse palmoplantar keratoderma
MONDO:0001831	irregular astigmatism	MONDO:0011284	astigmatism (disease)
MONDO:0001381	bladder lymphoma	MONDO:0005062	lymphoma
MONDO:0001386	visual epilepsy	MONDO:0015107|MONDO:0003584|MONDO:0017768	rare genetic eye disease|visual cortex disease|reflex epilepsy
MONDO:0018258	angora hair nevus	MONDO:0017414	rare nevus
MONDO:0018259	didymosis aplasticosebacea	MONDO:0017414	rare nevus
MONDO:0006387	primary pulmonary diffuse large b-cell lymphoma	MONDO:0018905	diffuse large B-cell lymphoma
MONDO:0006385	primary intraosseous squamous cell carcinoma	MONDO:0010150	head and neck squamous cell carcinoma
MONDO:0006383	primary cutaneous diffuse large B-cell lymphoma, leg type	MONDO:0018905|MONDO:0015818	diffuse large B-cell lymphoma|aggressive primary cutaneous b-cell lymphoma
MONDO:0014929	retinitis pigmentosa 76; RP76	MONDO:0019200	retinitis pigmentosa
MONDO:0006381	plexiform ameloblastoma	MONDO:0017795	ameloblastoma
MONDO:0006380	pleural sarcomatoid mesothelioma	MONDO:0005112|MONDO:0006407	malignant pleural mesothelioma|sarcomatoid mesothelioma
MONDO:0013204	corneal dystrophy, Fuchs endothelial, 4	MONDO:0005321	Fuchs' endothelial dystrophy
MONDO:0013205	FECD5	MONDO:0005321	Fuchs' endothelial dystrophy
MONDO:0013206	corneal dystrophy, Fuchs endothelial, 6	MONDO:0005321	Fuchs' endothelial dystrophy
MONDO:0014927	Joubert syndrome 27	MONDO:0018772	Joubert syndrome
MONDO:0014920	patterned macular dystrophy 3	MONDO:0020381	patterned macular dystrophy
MONDO:0013201	Waardenburg syndrome type 4B	MONDO:0018094|MONDO:0019518	Waardenburg's syndrome|Waardenburg-Shah syndrome
MONDO:0014922	myopathy, myofibrillar, 7; MFM7	MONDO:0018943	myofibrillar myopathy (disease)
MONDO:0006388	prolactin-producing pituitary gland carcinoma	MONDO:0017582	pituitary adenocarcinoma (disease)
MONDO:0008714	acrofacial dysostosis Rodriguez type	MONDO:0018237	acrofacial dysostosis
MONDO:0008712	acrocraniofacial dysostosis	MONDO:0018237	acrofacial dysostosis
MONDO:0008713	acrodermatitis enteropathica	MONDO:0019252|MONDO:0017764	other metabolic disease with skin involvement|disorder of zinc metabolism
MONDO:0008710	Carpenter syndrome 1	MONDO:0019012	Carpenter syndrome
MONDO:0008711	Goodman syndrome	MONDO:0000078	acrocephalopolysyndactyly
MONDO:0017960	CANDLE syndrome	MONDO:0017369	autoinflammatory syndrome with immune deficiency
MONDO:0017963	46,XX disorder of sex development induced by endogenous maternal-derived androgen	MONDO:0019608	46,XX disorder of sex development induced by maternal-derived androgen
MONDO:0014989	Uncombable hair syndrome 2; UHS2	MONDO:0008621	Uncombable hair syndrome
MONDO:0017964	46,XX disorder of sex development induced by exogenous maternal-derived androgen	MONDO:0019608	46,XX disorder of sex development induced by maternal-derived androgen
MONDO:0017967	testicular agenesis	MONDO:0020090	male infertility due to gonadal dysgenesis
MONDO:0008719	acrorenal syndrome, autosomal recessive	MONDO:0007059	acrorenal syndrome
MONDO:0018072	persistent truncus arteriosus	MONDO:0016581	conotruncal heart malformations
MONDO:0013068	ARHI2	MONDO:0005562	age-related hearing impairment
MONDO:0013069	autosomal recessive optic atrophy, OPA7 type	MONDO:0016799|MONDO:0018609	mitochondrial oxidative phosphorylation disorder with no known mechanism|syndromic hereditary optic neuropathy
MONDO:0013060	autosomal recessive Parkinson disease 14	MONDO:0018466|MONDO:0017998|MONDO:0018329	late onset Parkinson disease|PLA2G6-associated neurodegeneration|persistent combined dystonia
MONDO:0013061	myofibrillar myopathy 6	MONDO:0018943	myofibrillar myopathy (disease)
MONDO:0013062	long QT syndrome 12	MONDO:0019171	familial long QT syndrome
MONDO:0013063	ventricular fibrillation, paroxysmal familial, 2	MONDO:0011376	idiopathic ventricular fibrillation, non Brugada type
MONDO:0013064	multiple synostoses syndrome 3	MONDO:0017923	multiple synostoses syndrome
MONDO:0013066	46,XY sex reversal 3	MONDO:0016674|MONDO:0010765	46,XY partial gonadal dysgenesis|46,XY complete gonadal dysgenesis
MONDO:0013067	cataract 34 multiple types	MONDO:0005129	cataract (disease)
MONDO:0011530	mesomelic dysplasia, Savarirayan type	MONDO:0019697	mesomelic and rhizo-mesomelic dysplasia
MONDO:0001527	conjugate gaze palsy	MONDO:0003432	strabismus
MONDO:0004176	childhood extraosseous osteosarcoma	MONDO:0002621|MONDO:0002623	extraosseous osteosarcoma|pediatric osteosarcoma
MONDO:0004175	mucin-rich endometrial endometrioid adenocarcinoma	MONDO:0005461|MONDO:0006192	endometrium adenocarcinoma|endometrial endometrioid adenocarcinoma
MONDO:0004925	chronic dacryocystitis	MONDO:0004923|MONDO:0004926	chronic inflammation of lacrimal passage|dacryocystitis
MONDO:0004924	chronic canaliculitis	MONDO:0020192|MONDO:0004923	rare lacrimal system disease|chronic inflammation of lacrimal passage
MONDO:0004927	dacryocystocele	MONDO:0004923	chronic inflammation of lacrimal passage
MONDO:0011527	Charcot-Marie-tooth disease type 4E	MONDO:0018995	Charcot-Marie-tooth disease type 4
MONDO:0011834	spinocerebellar ataxia type 18	MONDO:0019792	autosomal dominant cerebellar ataxia type I
MONDO:0011525	Carney complex type 2	MONDO:0015285	Carney complex
MONDO:0011836	thyroid Hurthle cell carcinoma	MONDO:0015447	differentiated thyroid carcinoma
MONDO:0011523	Bardet-Biedl syndrome 6	MONDO:0015229	Bardet-Biedl syndrome
MONDO:0011522	hereditary spastic paraplegia 14	MONDO:0017915	pure or complex autosomal recessive spastic paraplegia
MONDO:0011833	spinocerebellar ataxia type 21	MONDO:0019792	autosomal dominant cerebellar ataxia type I
MONDO:0011832	autosomal dominant nonsyndromic deafness 44	MONDO:0019587	autosomal dominant nonsyndromic deafness
MONDO:0011839	Newfoundland cone-rod dystrophy	MONDO:0015993	cone-rod dystrophy
MONDO:0011838	Bothnia retinal dystrophy	MONDO:0019118	retinal dystrophy
MONDO:0011529	spinocerebellar ataxia type 13	MONDO:0019792	autosomal dominant cerebellar ataxia type I
MONDO:0011528	hyper-IgM syndrome type 2	MONDO:0015976	hyper-IgM syndrome without susceptibility to opportunistic infections
MONDO:0017785	PENS syndrome	MONDO:0017414	rare nevus
MONDO:0017784	Epstein-Barr virus-associated gastric carcinoma	MONDO:0018501	rare carcinoma of stomach
MONDO:0012333	autosomal recessive nonsyndromic deafness 53	MONDO:0019588	autosomal recessive nonsyndromic deafness
MONDO:0012332	short stature-delayed bone age due to thyroid hormone metabolism deficiency	MONDO:0016412	peripheral hypothyroidism
MONDO:0012331	migraine with aura, susceptibility to, 9	MONDO:0005475|MONDO:0015954	migraine with aura|rare genetic headache disorder
MONDO:0012330	Talo-patello-scaphoid osteolysis	MONDO:0019707	primary osteolysis
MONDO:0012337	GLC1I	MONDO:0005338|MONDO:0018174	open-angle glaucoma|hereditary glaucoma
MONDO:0012336	cataract 22 multiple types	MONDO:0011060	early-onset non-syndromic cataract
MONDO:0012335	obesity due to pro-opiomelanocortin deficiency	MONDO:0015825	obesity due to congenital leptin resistance
MONDO:0012334	hereditary spastic paraplegia 29	MONDO:0015087	autosomal dominant complex spastic paraplegia
MONDO:0011783	ALG12-CDG	MONDO:0005500|MONDO:0017740|MONDO:0018284	congenital disorder of glycosylation type I|disorder of protein N-glycosylation|congenital disorder of glycosylation with neurological involvement
MONDO:0011781	spinocerebellar ataxia type 17	MONDO:0015548|MONDO:0019792	Huntington disease-like syndrome|autosomal dominant cerebellar ataxia type I
MONDO:0011780	SLI3	MONDO:0000724	specific language impairment
MONDO:0011787	autosomal recessive limb-girdle muscular dystrophy type 2I	MONDO:0016156|MONDO:0018284	qualitative or quantitative defects of FKRP|congenital disorder of glycosylation with neurological involvement
MONDO:0011785	hereditary spastic paraplegia 19	MONDO:0015088	autosomal dominant pure spastic paraplegia
MONDO:0011788	cloverleaf skull-multiple congenital anomalies syndrome	MONDO:0015338	syndromic craniosynostosis
MONDO:0004851	toxic myocarditis	MONDO:0002815	acute myocarditis
MONDO:0016786	partial hydatidiform mole	MONDO:0006248	hydatidiform mole
MONDO:0016787	epithelioid trophoblastic tumor	MONDO:0018944	gestational trophoblastic neoplasm
MONDO:0016782	paternal 14q32.2 hypomethylation syndrome	MONDO:0014541	motor developmental delay due to 14q32.2 paternally expressed gene defect
MONDO:0016783	maternal 14q32.2 hypermethylation syndrome	MONDO:0016779	multiple congenital anomalies due to 14q32.2 maternally expressed gene defect
