MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
MONDO:0013608	Joubert syndrome 13	MONDO:0018772	Joubert syndrome
MONDO:0006416	small intestinal Burkitt lymphoma	MONDO:0007243	Burkitts lymphoma
MONDO:0012238	progressive external ophthalmoplegia with mitochondrial Dna deletions, autosomal dominant 2	MONDO:0008003	autosomal dominant progressive external ophthalmoplegia
MONDO:0016035	Nelson syndrome	MONDO:0003429	functioning pituitary gland adenoma
MONDO:0003333	benign struma ovarii	MONDO:0003332	malignant struma ovarii
MONDO:0013117	progressive external ophthalmoplegia with mitochondrial Dna deletions, autosomal dominant 5	MONDO:0008003	autosomal dominant progressive external ophthalmoplegia
MONDO:0014928	Joubert syndrome 28	MONDO:0016364|MONDO:0018772	Joubert syndrome with ocular defect|Joubert syndrome
MONDO:0012432	Joubert syndrome 5	MONDO:0018772|MONDO:0009480	Joubert syndrome|Joubert syndrome with oculorenal defect
MONDO:0012415	progressive external ophthalmoplegia with mitochondrial Dna deletions, autosomal dominant 4	MONDO:0008003	autosomal dominant progressive external ophthalmoplegia
MONDO:0014771	Joubert syndrome 26	MONDO:0018772	Joubert syndrome
MONDO:0014770	Joubert syndrome 25	MONDO:0018772	Joubert syndrome
MONDO:0001722	central pterygium	MONDO:0001723	progressive peripheral pterygium
MONDO:0013380	leopard syndrome 3	MONDO:0007893	Noonan syndrome with multiple lentigines
MONDO:0000518	sacrum chordoma	MONDO:0002894	spinal chordoma
MONDO:0014932	orofaciodigital syndrome XV	MONDO:0010176	Joubert syndrome with orofaciodigital defect
MONDO:0012241	progressive external ophthalmoplegia with mitochondrial Dna deletions, autosomal dominant 3	MONDO:0008003	autosomal dominant progressive external ophthalmoplegia
MONDO:0014288	Joubert syndrome 21	MONDO:0018772|MONDO:0018342	Joubert syndrome|Joubert syndrome with Jeune asphyxiating thoracic dystrophy
MONDO:0012414	neuronal ceroid lipofuscinosis 10	MONDO:0008956	congenital neuronal ceroid lipofuscinosis
MONDO:0014297	Joubert syndrome 22	MONDO:0010176	Joubert syndrome with orofaciodigital defect
MONDO:0013745	Joubert syndrome 14	MONDO:0016364|MONDO:0018772|MONDO:0009480	Joubert syndrome with ocular defect|Joubert syndrome|Joubert syndrome with oculorenal defect
MONDO:0016202	autosomal dominant rhegmatogenous retinal detachment	MONDO:0012287	Stickler syndrome, type i, nonsyndromic ocular
MONDO:0006238	growth hormone-producing pituitary gland adenoma	MONDO:0019927	growth hormone-producing pituitary gland neoplasm
MONDO:0006980	struma ovarii	MONDO:0002372	ovarian monodermal and highly specialized teratoma
MONDO:0013764	Joubert syndrome 16	MONDO:0018772|MONDO:0009480	Joubert syndrome|Joubert syndrome with oculorenal defect
MONDO:0014688	short-rib thoracic dysplasia 14 with polydactyly	MONDO:0018342	Joubert syndrome with Jeune asphyxiating thoracic dystrophy
MONDO:0010208	Wrinkly skin syndrome	MONDO:0018163	autosomal recessive cutis laxa type 2A
MONDO:0014927	Joubert syndrome 27	MONDO:0018772	Joubert syndrome
MONDO:0003828	growth hormone-producing pituitary gland carcinoma	MONDO:0019927	growth hormone-producing pituitary gland neoplasm
MONDO:0015808	folliculotropic mycosis fungoides	MONDO:0009691	mycosis fungoides
MONDO:0008944	Joubert syndrome 1	MONDO:0018772	Joubert syndrome
MONDO:0014563	mitochondrial short-chain Enoyl-Coa hydratase 1 deficiency	MONDO:0016815	Leigh syndrome with leukodystrophy
MONDO:0012078	Joubert syndrome 3	MONDO:0016364|MONDO:0018772	Joubert syndrome with ocular defect|Joubert syndrome
MONDO:0013824	Joubert syndrome 17	MONDO:0018772	Joubert syndrome
MONDO:0011963	Joubert syndrome 2	MONDO:0018772|MONDO:0009480	Joubert syndrome|Joubert syndrome with oculorenal defect
MONDO:0013555	Hermansky-Pudlak syndrome 3	MONDO:0016502	Hermansky-Pudlak syndrome without pulmonary fibrosis
MONDO:0013556	Hermansky-Pudlak syndrome 4	MONDO:0016501	Hermansky-Pudlak syndrome with pulmonary fibrosis
MONDO:0012855	Joubert syndrome 8	MONDO:0018772	Joubert syndrome
MONDO:0020479	pituitary gigantism	MONDO:0007052	growth hormone secreting pituitary adenoma
MONDO:0013557	Hermansky-Pudlak syndrome 5	MONDO:0016502	Hermansky-Pudlak syndrome without pulmonary fibrosis
MONDO:0003092	lacrimal gland mucoepidermoid carcinoma	MONDO:0002475	lacrimal gland adenocarcinoma
MONDO:0013763	Joubert syndrome 15	MONDO:0016364|MONDO:0018772	Joubert syndrome with ocular defect|Joubert syndrome
MONDO:0018004	acute megakaryoblastic leukemia without down syndrome	MONDO:0018872	acute megakaryoblastic leukemia
MONDO:0006262	lacrimal gland adenoid cystic carcinoma	MONDO:0002475	lacrimal gland adenocarcinoma
MONDO:0010431	Joubert syndrome 10	MONDO:0010176	Joubert syndrome with orofaciodigital defect
MONDO:0004082	childhood immature teratoma of ovary	MONDO:0003819|MONDO:0018369	childhood teratoma of the ovary|immature ovarian teratoma
MONDO:0000875	adult acute monocytic leukemia	MONDO:0007896	acute monocytic leukemia
MONDO:0014724	Joubert syndrome 24	MONDO:0018772	Joubert syndrome
MONDO:0019611	TSH-secreting pituitary adenoma	MONDO:0003837	TSH producing pituitary tumor
MONDO:0019612	functioning gonadotropic adenoma	MONDO:0003429	functioning pituitary gland adenoma
MONDO:0007573	acute erythroleukemia, familial	MONDO:0017893	inherited acute myeloid leukemia
MONDO:0006150	colon Burkitt lymphoma	MONDO:0007243	Burkitts lymphoma
MONDO:0008167	dermoid cyst of ovary	MONDO:0003281	ovarian cystic teratoma
MONDO:0014664	Joubert syndrome 23	MONDO:0018772	Joubert syndrome
MONDO:0003818	childhood mature teratoma of the ovary	MONDO:0003820|MONDO:0003819	mature ovarian teratoma|childhood teratoma of the ovary
MONDO:0013558	Hermansky-Pudlak syndrome 6	MONDO:0016502	Hermansky-Pudlak syndrome without pulmonary fibrosis
MONDO:0003931	childhood optic tract astrocytoma	MONDO:0003234|MONDO:0003932	optic nerve astrocytoma|childhood optic nerve glioma
MONDO:0016486	beta-thalassemia major	MONDO:0013517	beta-thalassemia HBB/LCRB
MONDO:0013994	Joubert syndrome 20	MONDO:0016364|MONDO:0018772	Joubert syndrome with ocular defect|Joubert syndrome
MONDO:0012308	joubert syndrome with renal defect	MONDO:0018772	Joubert syndrome
MONDO:0003850	clivus chondroid chordoma	MONDO:0003849|MONDO:0006145	clivus chordoma|chondroid chordoma
MONDO:0010492	pituitary adenoma, growth hormone-secreting, 2	MONDO:0019933	acromegaly
MONDO:0017692	generalized galactose epimerase deficiency	MONDO:0009257	galactose epimerase deficiency
MONDO:0017825	silent pituitary adenoma	MONDO:0019613	non-functioning pituitary adenoma
MONDO:0010911	prolactin-producing pituitary gland adenoma	MONDO:0017824	familial isolated pituitary adenoma
MONDO:0012694	Joubert syndrome 7	MONDO:0018772	Joubert syndrome
MONDO:0013666	Stickler syndrome, type 5	MONDO:0016647	autosomal recessive Stickler syndrome
