MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
MONDO:0003333	benign struma ovarii	MONDO:0003332	malignant struma ovarii
MONDO:0014932	orofaciodigital syndrome XV	MONDO:0010176	Joubert syndrome with orofaciodigital defect
MONDO:0016202	autosomal dominant rhegmatogenous retinal detachment	MONDO:0012287	Stickler syndrome, type i, nonsyndromic ocular
MONDO:0006238	growth hormone-producing pituitary gland adenoma	MONDO:0019927	growth hormone-producing pituitary gland neoplasm
MONDO:0006980	struma ovarii	MONDO:0002372	ovarian monodermal and highly specialized teratoma
MONDO:0003828	growth hormone-producing pituitary gland carcinoma	MONDO:0019927	growth hormone-producing pituitary gland neoplasm
MONDO:0020479	pituitary gigantism	MONDO:0007052	growth hormone secreting pituitary adenoma
MONDO:0004082	childhood immature teratoma of ovary	MONDO:0018369	immature ovarian teratoma
MONDO:0019611	TSH-secreting pituitary adenoma	MONDO:0003837	TSH producing pituitary tumor
MONDO:0010431	Joubert syndrome 10	MONDO:0010176	Joubert syndrome with orofaciodigital defect
MONDO:0008167	dermoid cyst of ovary	MONDO:0003281	ovarian cystic teratoma
MONDO:0003818	childhood mature teratoma of the ovary	MONDO:0003820	mature ovarian teratoma
MONDO:0003931	childhood optic tract astrocytoma	MONDO:0003234|MONDO:0003932	optic nerve astrocytoma|childhood optic nerve glioma
MONDO:0014297	Joubert syndrome 22	MONDO:0010176	Joubert syndrome with orofaciodigital defect
MONDO:0010492	pituitary adenoma, growth hormone-secreting, 2	MONDO:0019933	acromegaly
MONDO:0010911	prolactin-producing pituitary gland adenoma	MONDO:0017824	familial isolated pituitary adenoma
MONDO:0017823	Somatomammotropinoma	MONDO:0017822	mixed functioning pituitary adenoma
MONDO:0003836	malignant thyroid stimulating hormone producing neoplasm of pituitary gland	MONDO:0003837	TSH producing pituitary tumor
MONDO:0003851	ovarian fetiform teratoma	MONDO:0003820	mature ovarian teratoma
MONDO:0003852	ovarian solid teratoma	MONDO:0003820	mature ovarian teratoma
MONDO:0003850	clivus chondroid chordoma	MONDO:0003849	clivus chordoma
MONDO:0013896	Joubert syndrome 18	MONDO:0010176	Joubert syndrome with orofaciodigital defect
