MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
MONDO:0013848	dilated cardiomyopathy 2B	MONDO:0015470	familial isolated dilated cardiomyopathy
MONDO:0013849	microcephaly 8, primary, autosomal recessive	MONDO:0016660	autosomal recessive primary microcephaly
MONDO:0013840	encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome	MONDO:0018151|MONDO:0016327	coenzyme Q10 deficiency|mitochondrial disease with hypertrophic cardiomyopathy
MONDO:0013847	chromosome 16p11.2 duplication syndrome	MONDO:0016949	partial duplication of the short arm of chromosome 16
MONDO:0013845	Auriculocondylar syndrome 2	MONDO:0000107	auriculocondylar syndrome
MONDO:0001301	rumination disorder	MONDO:0005451	eating disorder
MONDO:0004176	childhood extraosseous osteosarcoma	MONDO:0002621	extraosseous osteosarcoma
MONDO:0004174	secretory uterine corpus endometrioid adenocarcinoma	MONDO:0005461|MONDO:0006192	endometrium adenocarcinoma|endometrial endometrioid adenocarcinoma
MONDO:0004175	mucin-rich endometrial endometrioid adenocarcinoma	MONDO:0005461	endometrium adenocarcinoma
MONDO:0004172	uterine corpus adenocarcinofibroma	MONDO:0006003	uterine corpus cancer
MONDO:0004173	adenocarcinoma of skene gland origin	MONDO:0001869|MONDO:0002208	paraurethral gland cancer|vulva adenocarcinoma
MONDO:0003383	fallopian tube clear cell adenocarcinoma	MONDO:0002746	fallopian tube adenocarcinoma
MONDO:0003388	ampulla of vater clear cell adenocarcinoma	MONDO:0002670|MONDO:0004081	ampulla of vater adenocarcinoma|bile duct clear cell adenocarcinoma
MONDO:0003389	epithelial-myoepithelial carcinoma	MONDO:0000521	salivary gland carcinoma
MONDO:0004178	testicular yolk sac tumor, endodermal sinus pattern	MONDO:0003402	testicular yolk sac tumor
MONDO:0011330	spinocerebellar ataxia type 10	MONDO:0019794	autosomal dominant cerebellar ataxia type 4
MONDO:0011331	congenital chylothorax	MONDO:0017017	primary interstitial lung disease specific to childhood due to alveolar vascular disorder
MONDO:0011336	familial hemophagocytic lymphohistiocytosis 4	MONDO:0015541	genetic hemophagocytic lymphohistiocytosis
MONDO:0011337	familial hemophagocytic lymphohistiocytosis 2	MONDO:0015541	genetic hemophagocytic lymphohistiocytosis
