MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
MONDO:0006146	chondroid hamartoma	MONDO:0005070	neoplasm (disease)
MONDO:0008316	thrombophilia due to protein C deficiency, autosomal dominant	MONDO:0019145	hereditary thrombophilia due to congenital protein C deficiency
MONDO:0005692	cat-scratch disease	MONDO:0015575	rare bacterial infectious disease
MONDO:0009380	Dubin-Johnson syndrome	MONDO:0002408	bilirubin metabolic disorder
MONDO:0005693	cauda equina syndrome	MONDO:0003620	peripheral nervous system disease
MONDO:0012970	Microvascular complications of diabetes, susceptibility to, 6	MONDO:0000065	microvascular complications of diabetes, susceptibility
MONDO:0013842	cortisone reductase deficiency 2	MONDO:0000193	cortisone reductase deficiency
MONDO:0007719	diaphragmatic hernia, congenital 1	MONDO:0005711|MONDO:0015510	congenital diaphragmatic hernia|rare genetic respiratory disease
MONDO:0007718	hepatic adenomas, familial	MONDO:0018902|MONDO:0019041	hepatocellular adenoma|rare genetic tumor
MONDO:0016220	congenital temporomandibular joint ankylosis	MONDO:0016221	temporomandibular joint anomaly
MONDO:0011208	malignant atrophic papulosis	MONDO:0015938	rare systemic disease
MONDO:0016222	spindle cell hemangioma	MONDO:0019048	rare vascular disease
MONDO:0005937	REM sleep behavior disorder	MONDO:0003406	sleep disorder
MONDO:0007652	gastric mucosal hypertrophy	MONDO:0015615|MONDO:0015111	rare genetic gastroenterological disease|rare gastroesophageal disease
MONDO:0007395	craniofacial-deafness-hand syndrome	MONDO:0019589|MONDO:0015960	syndromic genetic deafness|rare genetic developmental defect during embryogenesis
MONDO:0009110	dicarboxylic aminoaciduria	MONDO:0004736	amino acid metabolic disorder
MONDO:0011686	DNA ligase IV deficiency	MONDO:0015945|MONDO:0019041|MONDO:0015960|MONDO:0018814	polymalformative genetic syndrome with increased risk of developing cancer|rare genetic tumor|rare genetic developmental defect during embryogenesis|non-severe combined immunodeficiency
MONDO:0013525	primary ciliary dyskinesia 16	MONDO:0016575	primary ciliary dyskinesia
MONDO:0005416	osteoarthritis, knee	MONDO:0005178	osteoarthritis
MONDO:0018594	secondary polyarteritis nodosa	MONDO:0019170	polyarteritis nodosa
MONDO:0004374	adult extraskeletal osteosarcoma	MONDO:0002621	extraosseous osteosarcoma
MONDO:0003896	breast capillary hemangioma	MONDO:0002064	breast angiomatosis
MONDO:0007572	familial erythrocytosis 1	MONDO:0015549|MONDO:0015984|MONDO:0015958	rare genetic hematologic disease|rare genetic immune disease|rare genetic bone disease
MONDO:0008387	ring dermoid of cornea	MONDO:0019041	rare genetic tumor
MONDO:0008386	Axenfeld-Rieger syndrome type 1	MONDO:0019187	Axenfeld-Rieger syndrome
MONDO:0004176	childhood extraosseous osteosarcoma	MONDO:0002621	extraosseous osteosarcoma
MONDO:0008174	pachyonychia congenita 2	MONDO:0016471	pachyonychia congenita
MONDO:0019321	atypical Werner syndrome	MONDO:0015960|MONDO:0015333	rare genetic developmental defect during embryogenesis|progeroid syndrome
MONDO:0019325	phakomatosis cesioflammea	MONDO:0017318	phakomatosis pigmentovascularis
MONDO:0019327	phakomatosis spilorosea	MONDO:0017318	phakomatosis pigmentovascularis
MONDO:0019326	phakomatosis cesiomarmorata	MONDO:0017318	phakomatosis pigmentovascularis
MONDO:0017210	infectious anterior uveitis	MONDO:0020010	infectious disease of the nervous system
MONDO:0011331	congenital chylothorax	MONDO:0015510	rare genetic respiratory disease
MONDO:0011336	familial hemophagocytic lymphohistiocytosis 4	MONDO:0015541	genetic hemophagocytic lymphohistiocytosis
MONDO:0011337	familial hemophagocytic lymphohistiocytosis 2	MONDO:0015541	genetic hemophagocytic lymphohistiocytosis
MONDO:0011334	limb-mammary syndrome	MONDO:0017432|MONDO:0020197|MONDO:0015980	syndrome with limb reduction defects|EEC syndrome and related syndrome|rare genetic gynecological and obstetrical diseases
MONDO:0016422	autoimmune polyendocrinopathy type 3	MONDO:0015984|MONDO:0015886|MONDO:0000588	rare genetic immune disease|rare diabetes mellitus type 1|autoimmune disease of gastrointestinal tract
MONDO:0011338	Omenn syndrome	MONDO:0018814|MONDO:0015974	non-severe combined immunodeficiency|severe combined immunodeficiency (disease)
MONDO:0011339	hereditary spastic paraplegia 8	MONDO:0015088	autosomal dominant pure spastic paraplegia
MONDO:0016426	fusariosis	MONDO:0015578	rare mycosis
MONDO:0016424	progressive sensorineural hearing loss-hypertrophic cardiomyopathy syndrome	MONDO:0019589	syndromic genetic deafness
MONDO:0017938	X-linked cleft palate with or without ankyloglossia	MONDO:0010560	cleft palate with or without ankyloglossia, X-linked
MONDO:0010387	invasive pneumococcal disease, recurrent isolated, 2	MONDO:0000049	invasive pneumococcal disease, recurrent isolated
MONDO:0000874	T-cell childhood lymphoblastic lymphoma	MONDO:0000873	lymphoblastic lymphoma
MONDO:0003702	uterus intravascular leiomyomatosis	MONDO:0003703	uterine corpus leiomyomatosis
MONDO:0003251	esophageal granular cell tumor	MONDO:0021355	neoplasm of esophagus
MONDO:0003704	uterine corpus diffuse leiomyomatosis	MONDO:0003703	uterine corpus leiomyomatosis
MONDO:0005624	atrophic thyroiditis	MONDO:0005623	autoimmune thyroid disease
MONDO:0005621	vascular brain injury	MONDO:0005385	vascular disease
MONDO:0005629	Acanthamoeba keratitis	MONDO:0005135|MONDO:0021747|MONDO:0015577	parasitic infection|acanthamoeba infectious disease|rare parasitic disease
MONDO:0004712	herpes simplex dermatitis	MONDO:0021201	skin infection
MONDO:0016557	leukonychia totalis	MONDO:0019268	rare epidermal disease
MONDO:0008497	Stormorken syndrome	MONDO:0018795	syndromic constitutional thrombocytopenia
MONDO:0000271	tuberculous salpingitis	MONDO:0020026|MONDO:0006002	rare female infertility|urogenital tuberculosis
MONDO:0008490	Stickler syndrome type 3	MONDO:0019354	Stickler syndrome
MONDO:0004714	atrophic muscular disease	MONDO:0019056	neuromuscular disease
MONDO:0004718	xeroderma of eyelid	MONDO:0002137	noninfectious dermatoses of eyelid
MONDO:0008499	short stature-wormian bones-dextrocardia syndrome	MONDO:0015960	rare genetic developmental defect during embryogenesis
MONDO:0013840	encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome	MONDO:0016327	mitochondrial disease with hypertrophic cardiomyopathy
MONDO:0009382	PSHB	MONDO:0002408	bilirubin metabolic disorder
MONDO:0009383	transient familial neonatal hyperbilirubinemia	MONDO:0002408	bilirubin metabolic disorder
MONDO:0008259	familial spontaneous pneumothorax	MONDO:0015118|MONDO:0015510	rare pulmonary disease|rare genetic respiratory disease
MONDO:0019036	amoebiasis due to free-living amoebae	MONDO:0015577	rare parasitic disease
