code in NDF-RT 	 name in NDF-RT 	 DO ids with | as seperator  
C4994	pituitary neoplasms [disease/finding]	DOID:1785
C1740	hemophilia b [disease/finding]	DOID:12259
C3936	lung diseases [disease/finding]	DOID:850
C3240	herpes zoster [disease/finding]	DOID:8536
C5714	skin neoplasms [disease/finding]	DOID:3165
C5446	rhinitis [disease/finding]	DOID:4483
C4902	pericarditis [disease/finding]	DOID:1787
C4900	pericardial effusion [disease/finding]	DOID:118
C4904	pericarditis, constrictive [disease/finding]	DOID:11481
C964	anemia, megaloblastic [disease/finding]	DOID:13382
C6532	xeroderma pigmentosum [disease/finding]	DOID:0050427
C1068	aortic valve stenosis [disease/finding]	DOID:1712
C1064	aortic valve insufficiency [disease/finding]	DOID:57
C1556	cardiovascular diseases [disease/finding]	DOID:1287
C4348	myocardial infarction [disease/finding]	DOID:5844
C4342	myeloproliferative disorders [disease/finding]	DOID:4960
C3808	leukemia [disease/finding]	DOID:1240
C1662	charcot-marie-tooth disease [disease/finding]	DOID:10595
C6782	hiv infections [disease/finding]	DOID:526
C3148	hemorrhagic disorders [disease/finding]	DOID:2213
C3410	hypertension [disease/finding]	DOID:10763
C3412	hypertension, malignant [disease/finding]	DOID:10824
C5186	protein-energy malnutrition [disease/finding]	DOID:11801
C1402	breast neoplasms [disease/finding]	DOID:1612
C4194	methemoglobinemia [disease/finding]	DOID:10783
C2508	esophagitis [disease/finding]	DOID:11963
C5820	status asthmaticus [disease/finding]	DOID:9362
C4760	pancytopenia [disease/finding]	DOID:12450
C5360	renal artery obstruction [disease/finding]	DOID:2972
C3064	heart valve diseases [disease/finding]	DOID:4079
C2868	glaucoma [disease/finding]	DOID:1686
C3040	heart defects, congenital [disease/finding]	DOID:1682
C5178	prostatic neoplasms [disease/finding]	DOID:10283
C5174	prostatic diseases [disease/finding]	DOID:47
C8488	paralysis, hyperkalemic periodic [disease/finding]	DOID:14451
C1638	cerebrovascular disorders [disease/finding]	DOID:6713
C1226	bacterial infections [disease/finding]	DOID:104
C1142	arthritis, rheumatoid [disease/finding]	DOID:7148
C3512	immunologic deficiency syndromes [disease/finding]	DOID:612
C7288	gastric outlet obstruction [disease/finding]	DOID:3122
C6326	urethral obstruction [disease/finding]	DOID:12577
C5410	retinopathy of prematurity [disease/finding]	DOID:13025
C1702	cholestasis [disease/finding]	DOID:13580
C6322	urethral diseases [disease/finding]	DOID:732
C7846	breast neoplasms, male [disease/finding]	DOID:1614
